# sectors lambda 1.9614068619764455 2.1995688493332106 2.298606272079097 2.3421820411462999
0,0,0,0,0,0,4 1.7962554117253789e-16 2.8391114114503955e-16 0
0,0,0,0,0,1,3 -7.9100516026471676e-15 9.9810346533462075e-16 0
0,0,0,0,0,2,2 -0.33333333333334353 0.12891078647848511 0
0,0,0,0,0,3,1 -3.6008244753811721e-15 1.4302297042608772e-15 0
0,0,0,0,0,4,0 -0.041666666666668767 0.015962543556106042 0
0,0,0,0,1,0,3 5.5456936297096997e-15 -1.4936467009252318e-15 0
0,0,0,0,1,1,2 8.9630440388503077e-15 -2.0422076366801891e-15 0
0,0,0,0,1,2,1 6.1693956113110872e-15 -1.3324521512409283e-15 0
0,0,0,0,1,3,0 1.5419384923157288e-15 -7.4950877438914314e-16 0
0,0,0,0,2,0,2 -0.33333333333333764 0.12891078647848273 0
0,0,0,0,2,1,1 -5.7726842204453291e-15 1.5133935812224521e-15 0
0,0,0,0,2,2,0 -0.083333333333335924 0.031925087112209961 0
0,0,0,0,3,0,1 2.1034934217030663e-15 -9.0682939057116635e-16 0
0,0,0,0,3,1,0 3.9733435421717729e-15 -1.6389017684444416e-15 0
0,0,0,0,4,0,0 -0.041666666666664694 0.015962543556104485 0
0,0,0,1,0,0,3 1.7122773532275719e-17 -1.6447853726268968e-17 0
0,0,0,1,0,1,2 -2.6667722570835447e-15 2.9055283135962306e-16 0
0,0,0,1,0,2,1 -7.4723649398403287e-16 1.4875901423409151e-15 0
0,0,0,1,0,3,0 -6.1501168814086796e-15 6.3271093632259326e-16 0
0,0,0,1,1,0,2 6.3837043684168037e-16 -6.7807512241235593e-16 0
0,0,0,1,1,1,1 -1.4142135623730947 0.5385185848040146 0
0,0,0,1,1,2,0 -2.4527916797310851e-15 -8.5109018498675696e-16 0
0,0,0,1,2,0,1 -7.1824259888420983e-15 8.2121502571481908e-18 0
0,0,0,1,2,1,0 -2.8440242839599674e-15 -4.8319782447018518e-16 0
