# sectors lambda 1.9614068619764455 2.1995688493332106 2.298606272079097 2.3421820411462999
0,0,0,0,0,0,4 1.7962554117253789e-16 3.6467006487709316e-16 0
0,0,0,0,0,1,3 -7.9100516026471676e-15 9.0602130396165359e-16 0
0,0,0,0,0,2,2 -0.33333333333334353 0.1289107864784835 0
0,0,0,0,0,3,1 -3.6008244753811721e-15 6.6395963115186503e-16 0
0,0,0,0,0,4,0 -0.041666666666668767 0.015962543556105182 0
0,0,0,0,1,0,3 5.5456936297096997e-15 -6.4890377361721959e-16 0
0,0,0,0,1,1,2 8.9630440388503077e-15 -7.6240452470900479e-16 0
0,0,0,0,1,2,1 6.1693956113110872e-15 -7.3522467170500155e-16 0
0,0,0,0,1,3,0 1.5419384923157288e-15 -4.335199797071446e-16 0
0,0,0,0,2,0,2 -0.33333333333333764 0.12891078647848181 0
0,0,0,0,2,1,1 -5.7726842204453291e-15 9.1452875340198664e-16 0
0,0,0,0,2,2,0 -0.083333333333335924 0.03192508711220883 0
0,0,0,0,3,0,1 2.1034934217030663e-15 -1.6878856436521723e-16 0
0,0,0,0,3,1,0 3.9733435421717729e-15 -8.8381867278216832e-16 0
0,0,0,0,4,0,0 -0.041666666666664694 0.015962543556104207 0
0,0,0,1,0,0,3 1.7122773532275719e-17 1.0538344996266666e-16 0
0,0,0,1,0,1,2 -2.6667722570835447e-15 1.1001848041273628e-15 0
0,0,0,1,0,2,1 -7.4723649398403287e-16 2.510015607621518e-16 0
0,0,0,1,0,3,0 -6.1501168814086796e-15 5.2172511525880932e-17 0
0,0,0,1,1,0,2 6.3837043684168037e-16 -2.4292347559219776e-16 0
0,0,0,1,1,1,1 -1.4142135623730947 0.53851858480401782 0
0,0,0,1,1,2,0 -2.4527916797310851e-15 -1.0623948997656441e-17 0
0,0,0,1,2,0,1 -7.1824259888420983e-15 -8.8434488752866523e-16 0
0,0,0,1,2,1,0 -2.8440242839599674e-15 4.3684613809151645e-16 0
0,0,0,1,3,0,0 4.1494089200853334e-15 -6.0092804559663033e-16 0
0,0,0,2,0,0,2 -0.33333333333334031 0.12615974695776253 0
0,0,0,2,0,1,1 -3.7384036698367021e-15 3.3848040533690845e-16 0
0,0,0,2,0,2,0 -0.16666666666666755 0.062474654464060489 0
0,0,0,2,1,0,1 2.8844404814282515e-15 -7.7913557020499377e-16 0
0,0,0,2,1,1,0 2.9325672452298866e-15 -7.4430246707693945e-16 0
0,0,0,2,2,0,0 -0.16666666666665819 0.062474654464058629 0
0,0,0,3,0,0,1 3.4011339420410768e-16 -2.3569355867713281e-16 0
0,0,0,3,0,1,0 -4.2351022465307011e-15 2.2864365057931607e-16 0
0,0,0,3,1,0,0 -2.3880765933925519e-16 -1.1071102482007259e-15 0
0,0,0,4,0,0,0 1.5664466675465034e-15 -5.6271516427311919e-16 0
0,0,1,0,0,0,3 -1.0507680015247331e-16 -6.2864943431549097e-16 0
0,0,1,0,0,1,2 -3.3978288099659599e-15 4.5009851749273886e-16 0
0,0,1,0,0,2,1 0.70710678118654868 -0.26925929240201257 0
0,0,1,0,0,3,0 -3.7783901097806712e-17 4.1721270590262232e-16 0
0,0,1,0,1,0,2 -6.8807218936565485e-15 1.3969559243926929e-15 0
0,0,1,0,1,1,1 4.7980976261744017e-15 -5.0421939574461503e-16 0
0,0,1,0,1,2,0 -1.1102025669362999e-14 2.0896843157487955e-15 0
0,0,1,0,2,0,1 -0.70710678118653614 0.26925929240200974 0
0,0,1,0,2,1,0 -7.1073493673353083e-15 9.3705720531347261e-16 0
0,0,1,0,3,0,0 -6.0035347818293699e-15 1.2165594682403932e-15 0
0,0,1,1,0,0,2 -3.8726768558965872e-15 8.5424874962821731e-16 0
0,0,1,1,0,1,1 -8.7245135872524038e-16 1.0724630698200335e-15 0
0,0,1,1,0,2,0 1.2148133483810465e-16 -1.1517013239212633e-16 0
0,0,1,1,1,0,1 -2.3196421166911237e-15 -1.3737489453462584e-16 0
0,0,1,1,1,1,0 -1.1290557261596833e-15 4.1390663417973698e-16 0
0,0,1,1,2,0,0 -9.760356574448654e-17 3.2470797743376125e-16 0
0,0,1,2,0,0,1 2.4294464962574122e-15 -6.3560846612787493e-16 0
0,0,1,2,0,1,0 -3.5362941234421198e-15 3.9883836029280065e-16 0
0,0,1,2,1,0,0 -7.8315678710410108e-15 1.9608929649676343e-15 0
0,0,1,3,0,0,0 -4.7949074316935425e-15 4.8205225940250295e-16 0
0,0,2,0,0,0,2 -0.33333333333333881 0.12615974695776497 0
0,0,2,0,0,1,1 -4.9238705045526314e-15 1.2056145248754606e-15 0
0,0,2,0,0,2,0 -0.16666666666667831 0.062474654464060114 0
0,0,2,0,1,0,1 1.4464699588235743e-16 3.0983493784422152e-16 0
0,0,2,0,1,1,0 5.7632135050025316e-15 -1.2326828381632228e-15 0
0,0,2,0,2,0,0 -0.16666666666666619 0.062474654464059434 0
0,0,2,1,0,0,1 4.0031019031659745e-15 1.4817001788150553e-16 0
0,0,2,1,0,1,0 -3.9589033571019837e-15 7.9328543482054169e-16 0
0,0,2,1,1,0,0 3.7170515560237557e-15 -7.6548850469579947e-16 0
0,0,2,2,0,0,0 -3.891384638799374e-16 -1.6539106424659045e-16 0
0,0,3,0,0,0,1 3.6075397855210603e-15 -6.8155750506867693e-17 0
0,0,3,0,0,1,0 -2.559816075483822e-15 4.0980183805410861e-16 0
0,0,3,0,1,0,0 -9.9002239292710261e-15 1.2662597473058986e-15 0
0,0,3,1,0,0,0 -3.1400929711968515e-15 5.448596132085818e-16 0
0,0,4,0,0,0,0 -5.8114388968038849e-15 3.5694578262615033e-16 0
0,1,0,0,0,0,3 -3.9324316595793198e-15 6.2023645249192309e-16 0
0,1,0,0,0,1,2 -1.0169973689412127e-14 1.4832214128004586e-15 0
0,1,0,0,0,2,1 -4.9996373048924189e-15 1.4659110802639406e-15 0
0,1,0,0,0,3,0 0.16666666666665628 -0.061508511654260391 0
0,1,0,0,1,0,2 -7.6141894612419306e-15 -1.4898611599267519e-16 0
0,1,0,0,1,1,1 -3.6909865777901129e-15 1.3783851538938444e-15 0
0,1,0,0,1,2,0 1.8494309504166712e-15 -4.1728704554302021e-16 0
0,1,0,0,2,0,1 -3.5114949980017456e-15 4.5880736395152954e-16 0
0,1,0,0,2,1,0 -0.500000000000006 0.18452553496278348 0
0,1,0,0,3,0,0 2.2645840013032569e-15 -3.9465937149786128e-16 0
0,1,0,1,0,0,2 2.9580562745515733e-15 -2.7559545854391133e-16 0
0,1,0,1,0,1,1 -6.9297968149717175e-16 -2.1806219585781798e-16 0
0,1,0,1,0,2,0 -3.5733903909835062e-15 9.738219625625726e-17 0
0,1,0,1,1,0,1 -0.9428090415820698 0.34576594600847077 0
0,1,0,1,1,1,0 -4.8466145943751741e-15 5.5717600839469798e-16 0
0,1,0,1,2,0,0 -2.1824977145777041e-15 6.5415639678140858e-16 0
0,1,0,2,0,0,1 -4.1608240661218893e-15 -3.0707956393414225e-16 0
0,1,0,2,0,1,0 -0.33333333333334147 0.12026598378780688 0
0,1,0,2,1,0,0 1.618485229615174e-15 -6.0802336651147747e-16 0
0,1,0,3,0,0,0 -1.4574907631885947e-15 7.0009223802677057e-17 0
0,1,1,0,0,0,2 -5.4083860037375001e-15 4.4843866855120211e-16 0
0,1,1,0,0,1,1 -0.94280904158203838 0.3457659460084746 0
0,1,1,0,0,2,0 -4.1461044654067722e-15 3.3852052057017755e-16 0
0,1,1,0,1,0,1 6.8260402402197151e-15 -8.9992386628472539e-16 0
0,1,1,0,1,1,0 8.3150550949301171e-16 -1.7774329601996114e-16 0
0,1,1,0,2,0,0 -4.6952659620688597e-15 4.548649358064922e-16 0
0,1,1,1,0,0,1 -4.7398439550366751e-15 1.0587272818378428e-15 0
0,1,1,1,0,1,0 2.2614689350616998e-15 2.0162073252645177e-16 0
0,1,1,1,1,0,0 -0.66666666666666674 0.24053196757560774 0
0,1,1,2,0,0,0 -1.5559129402590895e-16 2.7651605458189773e-16 0
0,1,2,0,0,0,1 -4.0668173454709134e-15 1.2059805925795582e-15 0
0,1,2,0,0,1,0 0.33333333333333259 -0.12026598378780221 0
0,1,2,0,1,0,0 1.5725500682410408e-15 7.9164916207792346e-17 0
0,1,2,1,0,0,0 -5.3485287143347911e-15 8.8106921865215214e-16 0
0,1,3,0,0,0,0 -1.0384125084531607e-15 -2.8134668310506532e-16 0
0,2,0,0,0,0,2 7.9301572339192804e-16 -1.91023196867e-16 0
0,2,0,0,0,1,1 -9.7052234801430147e-15 7.5874477287602081e-16 0
0,2,0,0,0,2,0 -0.16666666666666663 0.059166849084104099 0
0,2,0,0,1,0,1 5.3950500613827232e-15 2.5035232931281621e-16 0
0,2,0,0,1,1,0 2.5927560655354806e-15 -1.7108083490301595e-16 0
0,2,0,0,2,0,0 -0.16666666666666746 0.059166849084104821 0
0,2,0,1,0,0,1 4.2656305417816721e-15 2.0627829088739669e-17 0
0,2,0,1,0,1,0 -3.7918370901878233e-15 4.8626065576989109e-16 0
0,2,0,1,1,0,0 6.5556020933230528e-16 4.2490964323100466e-16 0
0,2,0,2,0,0,0 -0.1666666666666666 0.057791329323745297 0
0,2,1,0,0,0,1 -3.3703989764057868e-16 -1.3645093389980305e-17 0
0,2,1,0,0,1,0 -4.9949859881222423e-15 1.3476146395992981e-15 0
0,2,1,0,1,0,0 -1.1868594450554123e-14 1.5632402293506335e-15 0
0,2,1,1,0,0,0 -4.1380706041913715e-15 4.450757533433635e-16 0
0,2,2,0,0,0,0 -0.16666666666667293 0.057791329323745061 0
0,3,0,0,0,0,1 -2.3301494748987386e-15 2.0424424035765831e-16 0
0,3,0,0,0,1,0 -6.8545745298880366e-15 1.2840491112814381e-15 0
0,3,0,0,1,0,0 -1.2264507070663122e-15 -1.1612229779853177e-16 0
0,3,0,1,0,0,0 -8.2615292268028537e-16 -4.3840247298416684e-17 0
0,3,1,0,0,0,0 -1.6378518306042064e-15 -1.4187961194929464e-16 0
