# sectors lambda 1.9614068619764455 2.1995688493332106 2.298606272079097 2.3421820411462999
0,0,0,0,0,0,4 1.7962554117253789e-16 5.831303739488885e-16 0
0,0,0,0,0,1,3 -7.9100516026471676e-15 2.4356178395386042e-15 0
0,0,0,0,0,2,2 -0.33333333333334353 0.12891078647848575 0
0,0,0,0,0,3,1 -3.6008244753811721e-15 1.4434446009319516e-15 0
0,0,0,0,0,4,0 -0.041666666666668767 0.015962543556105751 0
0,0,0,0,1,0,3 5.5456936297096997e-15 -1.7246684905434435e-15 0
0,0,0,0,1,1,2 8.9630440388503077e-15 -2.2199301378119501e-15 0
0,0,0,0,1,2,1 6.1693956113110872e-15 -1.5662371592611664e-15 0
0,0,0,0,1,3,0 1.5419384923157288e-15 -1.4594912480672806e-16 0
0,0,0,0,2,0,2 -0.33333333333333764 0.12891078647848178 0
0,0,0,0,2,1,1 -5.7726842204453291e-15 2.2895226938383026e-15 0
0,0,0,0,2,2,0 -0.083333333333335924 0.031925087112209927 0
0,0,0,0,3,0,1 2.1034934217030663e-15 -1.6886560070140783e-15 0
0,0,0,0,3,1,0 3.9733435421717729e-15 -1.3446498144053203e-15 0
0,0,0,0,4,0,0 -0.041666666666664694 0.015962543556104093 0
0,0,0,1,0,0,3 1.7122773532275719e-17 9.2425851063206477e-16 0
0,0,0,1,0,1,2 -2.6667722570835447e-15 -5.5034283005761127e-16 0
0,0,0,1,0,2,1 -7.4723649398403287e-16 1.287011488937467e-15 0
0,0,0,1,0,3,0 -6.1501168814086796e-15 1.6074282751842673e-15 0
0,0,0,1,1,0,2 6.3837043684168037e-16 -8.3233332637794008e-16 0
0,0,0,1,1,1,1 -1.4142135623730947 0.53851858480402981 0
0,0,0,1,1,2,0 -2.4527916797310851e-15 -5.4145102845552618e-16 0
0,0,0,1,2,0,1 -7.1824259888420983e-15 -8.2963762116331498e-16 0
0,0,0,1,2,1,0 -2.8440242839599674e-15 -1.3840198425672813e-16 0
0,0,0,1,3,0,0 4.1494089200853334e-15 -1.453731358793468e-15 0
0,0,0,2,0,0,2 -0.33333333333334031 0.12615974695776649 0
0,0,0,2,0,1,1 -3.7384036698367021e-15 1.2379897556417554e-15 0
0,0,0,2,0,2,0 -0.16666666666666755 0.062474654464060864 0
0,0,0,2,1,0,1 2.8844404814282515e-15 -9.0374943122918082e-16 0
0,0,0,2,1,1,0 2.9325672452298866e-15 1.3598583620382859e-17 0
0,0,0,2,2,0,0 -0.16666666666665819 0.062474654464058615 0
0,0,0,3,0,0,1 3.4011339420410768e-16 -2.6710940966120551e-16 0
0,0,0,3,0,1,0 -4.2351022465307011e-15 7.3053459601653634e-16 0
0,0,0,3,1,0,0 -2.3880765933925519e-16 -1.4311471468981008e-15 0
0,0,0,4,0,0,0 1.5664466675465034e-15 -1.0006396165515656e-15 0
0,0,1,0,0,0,3 -1.0507680015247331e-16 -6.4301212435759219e-16 0
0,0,1,0,0,1,2 -3.3978288099659599e-15 4.4637144015421672e-16 0
0,0,1,0,0,2,1 0.70710678118654868 -0.26925929240201102 0
0,0,1,0,0,3,0 -3.7783901097806712e-17 -2.8924423772900227e-17 0
0,0,1,0,1,0,2 -6.8807218936565485e-15 2.7090081283540928e-15 0
0,0,1,0,1,1,1 4.7980976261744017e-15 4.8444236093923437e-16 0
0,0,1,0,1,2,0 -1.1102025669362999e-14 2.7343267357243701e-15 0
0,0,1,0,2,0,1 -0.70710678118653614 0.26925929240200969 0
