channel,status,prob_seed_nonworse,prob_extrap_nonworse,prob_q05_nonworse,prob_seed_nonworse_ci95_lower,prob_seed_nonworse_ci95_upper,prob_extrap_nonworse_ci95_lower,prob_extrap_nonworse_ci95_upper,prob_q05_nonworse_ci95_lower,prob_q05_nonworse_ci95_upper,min_ci_margin_to_threshold,seed_ci_margin,extrap_ci_margin,q05_ci_margin,nonworse_probability_conditions_met,nonworse_probability_ci95_conditions_met,low_power_detected,ready_for_real_backend_substitution
gauge_gauge,NON_WORSE_LOW_POWER,1.0,1.0,1.0,0.9616587711056291,0.9999923575258525,0.9616587711056291,0.9999923575258525,0.9616587711056291,0.9999923575258525,0.46165877110562914,0.7116587711056291,0.46165877110562914,0.9116587711056291,True,True,True,False
fermion_fermion,NON_WORSE_LOW_POWER,1.0,1.0,1.0,0.9616587711056291,0.9999923575258525,0.9616587711056291,0.9999923575258525,0.9616587711056291,0.9999923575258525,0.46165877110562914,0.7116587711056291,0.46165877110562914,0.9116587711056291,True,True,True,False
scalar_scalar,NON_WORSE_LOW_POWER,1.0,1.0,1.0,0.9616587711056291,0.9999923575258525,0.9616587711056291,0.9999923575258525,0.9616587711056291,0.9999923575258525,0.46165877110562914,0.7116587711056291,0.46165877110562914,0.9116587711056291,True,True,True,False
