15	0.214	1.427837633711637	0.3530408183702276	0.37712619130321301	0.26983299032655972	0	0	728	15633	0.015591875999999999
23	0.214	1.394821507914707	0.35361518029263972	0.37678777797731366	0.26959704173004589	0	0	899	4598	0.0042764400000000003
39	0.214	1.3900540765130125	0.35344259318340415	0.37687824460674957	0.26967916220984672	0	0	1086	4806	0.0039934860000000001
71	0.214	1.3977042341645358	0.35134611848600089	0.37726782742314591	0.27138605409085265	0	0	1223	3906	0.0033803259999999999
135	0.214	1.4021879645238289	0.35002695971694575	0.37736637913989873	0.27260666114315535	0	0	1246	2147	0.0027935210000000002
27	0.214	1.3877312858548616	0.35552390986332733	0.37682630913429649	0.26764978100237574	0	0	1249	1887	0.005429222
43	0.214	1.3669653384759193	0.35302666284081763	0.37659822409725308	0.27037511306193007	0	0	1252	1887	0.0015680010000000001
75	0.214	1.3662197964224938	0.35337862625222038	0.37618377268844316	0.27043760105933812	0	0	1275	2147	0.0016346990000000001
139	0.214	1.3658632461838112	0.35293291179240005	0.37627045315978713	0.27079663504781176	0	0	1314	2355	0.0021035839999999999
267	0.214	1.3624760804834777	0.35312950137296273	0.3763415992624633	0.27052889936457258	0	0	1317	1887	0.001381623
523	0.214	1.3615326907875669	0.3546526063635988	0.3761442259718748	0.26920316766452645	0	0	1320	1887	0.001421245
1035	0.214	1.3678060371062524	0.35370938971597859	0.37631773388152906	0.26997287640249235	0	0	1323	1887	0.001246914
51	0.214	1.3821251275613193	0.35468510052824093	0.3771954838532815	0.26811941561847996	0	0	1326	1887	0.0014727130000000001
83	0.214	1.3652456007437319	0.35251426243836503	0.37669032663636998	0.27079541092526499	0	0	1329	1887	0.0016421230000000001
147	0.214	1.3565820976334211	0.35470813909954951	0.37580508476411889	0.26948677613633226	0	0	1332	1887	0.001479029
275	0.214	1.3487824805246547	0.35628952970725719	0.37532031612513034	0.26839015416761447	0	0	1343	1991	0.0027373530000000001
531	0.214	1.3486237557085003	0.35643536444022611	0.37552167769348271	0.26804295786629279	0	0	1346	1887	0.001597916
99	0.214	1.3946010678332443	0.35134186431189462	0.37764497809009395	0.27101315759801214	0	0	1349	1887	0.001576381
163	0.214	1.3697883789553151	0.35065662346754894	0.37711832412738999	0.27222505240506001	0	0	1352	1887	0.001507733
291	0.214	1.3530423929470488	0.35454681074821215	0.3759257665917578	0.26952742266003138	0	0	1355	1887	0.0014956119999999999
195	0.214	1.4024777076342148	0.34982744985436959	0.377688927825996	0.27248362231963419	0	0	1358	1887	0.001596507
85	0.214	1.3445730137322036	0.35140689834655731	0.37631762398670771	0.27227547766673593	0	0	1361	1887	0.0012315830000000001
149	0.214	1.3370744028669237	0.35235060577576965	0.3757538784434899	0.27189551578073978	0	0	1364	1887	0.001294417
277	0.214	1.3360550167690664	0.3533468283585276	0.37541195169711605	0.27124121994435502	0	0	1367	1887	0.0016038300000000001
165	0.214	1.3417224448651948	0.35072266522063766	0.37629818479158406	0.27297914998777878	0	0	1370	1887	0.0012187540000000001
293	0.214	1.3320135527137007	0.3541177190935213	0.37527584589857321	0.27060643500790599	0	0	1373	1887	0.0012501579999999999
549	0.214	1.3288480628249979	0.35458616647732238	0.37502075708951821	0.27039307643315802	0	0	1376	1887	0.001585047
325	0.214	1.3437849561843531	0.35108786214574422	0.37645739530485306	0.27245474254940533	0	0	1379	1887	0.0014693060000000001
585	0.214	1.3281130569473421	0.35672297965341998	0.37440841826658561	0.26886860207999391	0	0	1382	1887	0.002692903
