pair_id,theta_deg,hxy,f_mean,f_std,f_slope,f_quad,f_spread,f_autoc1,f_switch
P0091,20.184096360423297,0.6890162647653661,0.016917644341558957,0.9014687124975399,0.0008346415024069841,4.7816487701131464e-06,2.062181267218541,0.38438851212604186,0.45045211555959963
P0092,67.41627802056297,0.630233011571681,0.036837000841784276,1.171027288293926,0.0007700614069123245,3.707575828451019e-05,2.412751797936684,0.24785646016581409,0.4361377315491147
P0093,159.18215083349625,0.5556485473594283,0.04677167896381581,1.0160773832637042,0.0003160925327074132,1.1454949470984271e-05,2.1816184048788987,0.09177738995594148,0.5110175917500759
P0094,13.826748611705414,0.6696354364014803,0.05173714505285689,0.771320979516378,0.0002994016243577354,2.337098316993556e-05,0.5722048104109145,0.1336615006056981,0.48524728362682656
P0095,8.362491332439138,0.702908918874417,0.04221432719629479,1.993809975642965,0.0017848728498875777,6.883121785549378e-05,4.370202686611846,0.16071599544616452,0.4844302901627743
P0096,44.91223581413391,0.650919883126503,0.1397288186874543,0.9774955603586685,0.003102350277000298,4.04006900354885e-05,0.7838020312243809,0.09580165180561805,0.4742178718621206
P0097,12.791515751418704,0.6656666855800802,0.046290575834982015,0.37098800482429295,0.0003829275381605713,1.115212651484277e-05,0.6667598018702234,0.04198595754645015,0.46863300432732047
P0098,49.13434741429768,0.621832575852489,0.006789112773585532,1.4350107933764618,0.00021245938634260528,7.890263854498774e-05,3.1147976146943273,0.39369594088951454,0.42618656256420795
P0099,135.38070786817016,0.5747140226437367,0.007455282732546777,0.35391884474235574,0.00027828847477091026,2.9533776038006883e-05,0.4230754249868833,0.03616978987901236,0.475171030903515
P0100,29.58266490918548,0.6955907274154784,0.04849940124923135,1.0255477560415707,0.003962285971058423,0.0003332534128427441,1.482242840681245,0.06931847215285655,0.4678532292308746
P0101,20.95221626060535,0.6994435001366153,0.025132739112058544,0.9749721868240838,0.0002608667998148074,4.4247357269354636e-06,2.0882385078382195,0.42227290587517385,0.4172557172557173
P0102,14.902461818446424,0.6841368144525102,0.021469315511401174,0.9758730131203533,0.00027674476267928186,3.6451741778934818e-06,1.9237034076305881,0.15972229754765077,0.4706422018348624
P0103,153.38067020302637,0.5403756141507658,0.01863969518712492,0.8682113876655997,0.0002735151885171863,3.6050661944105226e-06,1.855520071217641,0.20186371999052652,0.45415676959619955
P0104,74.29257433264009,0.6161874071481505,0.052073768826056646,1.4606735221975753,0.00031336130333091416,1.0640829493601329e-05,2.520880489353762,0.3697621092721629,0.4085427135678392
P0105,12.231531351872317,0.6799046303859265,0.016326449079995795,0.7952656540011991,0.00026860370203111474,3.83313155667008e-06,1.7875955196945073,0.20138830398081137,0.46639344262295085
P0106,39.96386225913763,0.6621625255987682,0.025607354780124335,1.131361242169771,0.0002770028030796148,5.8800513491617675e-06,2.4183300115826754,0.24900480787483042,0.4479108635097493
P0107,8.50788299856004,0.6548257646682987,0.05579867540121208,1.1860407921595884,0.001227674702198344,2.1593578988167457e-05,2.206174905358562,0.2687653110224537,0.47896995708154505
P0108,38.10382120853002,0.6733150733539575,0.028616836941205148,1.4645531981753783,0.001069212588059274,8.375866271106096e-06,3.3850439212187524,0.4889729790188958,0.42991071428571426
P0109,31.522284266614477,0.6569808876556203,0.04853619344143047,1.7341117739717644,0.0010046324925646142,4.066997578550314e-05,3.7356144519368955,0.352440927058668,0.41559633027522935
P0110,140.38218210268636,0.5682495141255635,0.058470871563462,1.5791618689415428,0.0005506636183597029,1.504916697197722e-05,3.5044810588791098,0.19636185684879537,0.4904761904761905
P0111,41.14511908886368,0.6529585377878802,0.06343633765250309,1.3344054651942163,0.0005339727100100251,2.6965200670928506e-05,1.895067464411126,0.23824596749855198,0.4647058823529412
P0112,62.19280035909783,0.6062212148918305,0.05391351979594098,2.5568944613208036,0.0020194439355398675,7.242543535648674e-05,5.693065340612058,0.2653004623390184,0.4638888888888889
P0113,89.08361090036057,0.6155370158017691,0.15142801128710048,1.540580046036507,0.0033369213626525877,4.399490753648144e-05,2.106664685224592,0.20038611869847192,0.4536764705882353
P0114,63.738634158933245,0.6358439751664942,0.057989768434628206,0.9340724905021314,0.0006174986238128611,1.474634401583572e-05,1.989622455870435,0.14657042443930404,0.4480916030534351
P0115,20.77605176783608,0.6714443521241823,0.01848830537323172,1.9980952790543003,0.00044703047199489505,8.24968560459807e-05,4.437660268694539,0.4982804077823684,0.4056451612903226
P0116,120.31398882589521,0.5753702477177174,0.019154475332192965,0.9170033304201941,0.0005128595604232001,3.3127993538999834e-05,1.7459380789870946,0.14075425677186626,0.45462962962962966
P0117,27.429741756666633,0.712318574932965,0.06019859384887754,1.588632241719409,0.0041968570567107125,0.00033684763034373704,2.8051054946814564,0.17390293904571044,0.44731182795698926
P0118,30.768719389912288,0.6450641741578453,0.015527667564704556,0.6094883546133134,3.819649437567946e-05,8.740433065146967e-07,0.9796823323053176,0.17452874717384242,0.48789791909057967
P0119,134.37884627294477,0.5437174702031201,0.012698047240428301,0.5018267291585597,3.496692021358385e-05,8.339353230317377e-07,0.9114989958923706,0.21667016961671817,0.47141248685191683
P0120,82.77779208577773,0.6196488158410065,0.04613212087936003,1.0942888636905352,7.481303502731176e-05,7.869698622222544e-06,1.5768594140284913,0.3845685588983545,0.42579843082355645
P0121,8.930597988360411,0.6888911014191417,0.010384801133299176,0.42888099549415915,3.0055433727512296e-05,1.0620006852912946e-06,0.843574444369237,0.21619475360700302,0.4836491598786681
P0122,58.68227453103686,0.6253162216462739,0.019665706833427717,0.7649765836627311,3.8454534776012334e-05,3.108920477782983e-06,1.474308936257405,0.2638112575010221,0.4651665807654666
P0123,18.83151140661629,0.6905091553909598,0.049857027454515465,0.8196561336525485,0.0009891264338947414,1.882244811678867e-05,1.2621538300332915,0.28357176064864537,0.4962256743372623
P0124,55.33447137601138,0.631693108808386,0.02267518899450853,1.0981685396683383,0.0008306643197556714,5.604735399727311e-06,2.4410228458934817,0.5037794286450874,0.44716643154143154
P0125,23.650855356095384,0.672738549735332,0.04259454549473385,1.3677271154647246,0.0007660842242610119,3.789884491412435e-05,2.791593376611625,0.3672473766848596,0.43285204753094664
P0126,119.51914307045683,0.572979041330891,0.05252922361676538,1.2127772104345027,0.00031211535005610055,1.2278036100598436e-05,2.5604599835538395,0.21116830647498702,0.5077319077319078
P0127,60.491278854168996,0.6350707270694093,0.057494689705806463,0.9680208066871765,0.00029542444170642276,2.419406979954972e-05,0.9510463890858556,0.25305241712474363,0.4819615996086585
P0128,81.96234371595017,0.601720574645346,0.04797187184924436,2.1905098028137635,0.001780895667236265,6.965430448510795e-05,4.749044265286788,0.28010691196521004,0.4811446061446062
P0129,100.35259131410254,0.54040523199303,0.14548636334040388,1.1741953875294668,0.0030983730943489854,4.122377666510266e-05,1.1626436098993218,0.21519256832466357,0.4709321878439525
P0130,84.077484933321,0.6168161849143243,0.05204812048793159,0.5676878319950914,0.00037895035550925866,1.1975213144456935e-05,1.0456013805451645,0.1613768740654957,0.4653473203091524
P0131,28.703323158365897,0.6529208420560707,0.012546657426535102,1.6317106205472602,0.0002084822036912926,7.972572517460191e-05,3.4936391933692685,0.5130868574085601,0.42290087854603986
P0132,101.42133913302382,0.6207923982735634,0.013212827385496347,0.5506186719131542,0.0002743112921195976,3.0356862667621045e-05,0.8019170036618244,0.1555607063980579,0.4718853468853469
P0133,48.248929808523236,0.6461533865003113,0.05425694590218092,1.2222475832123691,0.00395830878840711,0.00033407649947235827,1.8610844193561862,0.1887093886719021,0.4645675452127065
P0134,164.5843214160769,0.5473064968705078,0.009034623639770933,0.5027275554548293,5.0844883078058354e-05,5.437377398975559e-08,0.7469638956847392,-0.04588043871080491,0.5247989714310619
P0135,59.49180219484258,0.6704796606507767,0.04246869727870266,1.095189689986805,9.069099789178625e-05,7.090137073180562e-06,1.4123243138208599,0.12201795057083145,0.4791849154027016
P0136,24.054412770679615,0.6970731705964521,0.006721377532641807,0.4297818217904287,4.59333965919868e-05,2.824391362493125e-07,0.6790393441616056,-0.046355854720520055,0.5370356444578133
P0137,28.000001925161357,0.6809104283184895,0.016002283232770347,0.7658774099590007,5.433249764048684e-05,2.329358928741001e-06,1.3097738360497735,0.0012606491734989955,0.5185530653446117
P0138,11.963087721351757,0.6880407367607182,0.046193603853858095,0.820556959948818,0.001005004396759216,1.804288656774669e-05,1.0976187298256601,0.021021152321122304,0.5496121589164074
P0139,24.659637549007012,0.690453328533094,0.01901176539385116,1.099069365964608,0.000846542282620146,4.825173850685329e-06,2.2764877456858503,0.24122882031756435,0.5005529161205766
P0140,29.042571587068068,0.6812892013009252,0.03893112189407648,1.3686279417609941,0.0007819621871254864,3.711928336508237e-05,2.627058276403994,0.10469676835733654,0.4862385321100917
P0141,146.80269401084226,0.5441596243763146,0.04886580001610801,1.2136780367307722,0.00032799331292057503,1.1498474551556453e-05,2.395924883346208,-0.051382301852536054,0.5611183923110529
P0142,30.069853467317394,0.6667454134356244,0.05383126610514909,0.968921632983446,0.00031130240457089725,2.341450825050774e-05,0.7865112888782242,-0.009498191202779435,0.5353480841878036
P0143,51.54732134797989,0.6645087724364336,0.04430844824858699,2.191410629110033,0.0017967736301007396,6.887474293606597e-05,4.584509165079156,0.017556303637686982,0.5345310907237513
P0144,74.23811356625957,0.6497636917471364,0.1418229397397465,1.1750962138257366,0.00311425105721346,4.044421511606068e-05,0.9981085096916905,-0.047358040002859494,0.5243186724230977
P0145,54.23738640759298,0.642214887738821,0.04838469688727422,0.568588658291361,0.00039482831837373315,1.1195651595414952e-05,0.8810662803375331,-0.10117373426202739,0.5187338048882975
P0146,10.684445478152448,0.6930401036727043,0.008883233825877733,1.6326114468435298,0.00022436016655576712,7.894616362555993e-05,3.329104093161637,0.250536249081037,0.47628736312518494
P0147,119.2821494717725,0.5022042342806117,0.009549403784838978,0.5515194982094237,0.0002901892549840721,2.9577301118579064e-05,0.637381903454193,-0.10698990192946517,0.525271831464492
P0148,21.881398033831104,0.6733532520866337,0.05059352230152355,1.2231484095086387,0.003974186751271584,0.0003332969379233163,1.6965493191485548,-0.07384121965562097,0.5179540297918517
P0149,126.20388012426474,0.5922180362416732,0.0396390769544264,0.9875280645320512,8.746142372969065e-05,7.050029089697603e-06,1.344140977407913,0.1641593730137072,0.46269948316403875
P0150,141.9867780951709,0.5627326792810191,0.003891757208365552,0.322120196335675,4.27038224298912e-05,2.4233115276635345e-07,0.6108560077486584,-0.00421443227764432,0.5205502122191503
P0151,166.6479481313731,0.5243329995489877,0.013172662908494092,0.6582157845042469,5.110292347839124e-05,2.289250945258042e-06,1.2415904996368266,0.04340207161637473,0.5020676331059488
P0152,153.10492720029586,0.5499702987663202,0.04336398352958184,0.7128953344940644,0.0010017748225971204,1.800277858426373e-05,1.0294353934127132,0.06316257476399803,0.5331267266777446
P0153,167.5894498234189,0.5179159331005284,0.016182145069574903,0.9914077405098543,0.0008433127084580503,4.78506586720237e-06,2.2083044092729036,0.2833702427604401,0.4840674838819138
P0154,136.96316473621815,0.6123309010135877,0.03610150156980022,1.2609663163062406,0.0007787326129633907,3.707917538159941e-05,2.5588749399910466,0.1468381908002123,0.4697530998714289
P0155,19.013799507224046,0.644097478690868,0.046036179691831755,1.1060164112760185,0.00032476373875847946,1.1458366568073494e-05,2.327741546933261,-0.00924087940966032,0.54463296007239
P0156,165.12960008785112,0.5031452361924686,0.05100164578087284,0.8612600075286924,0.00030807283040880167,2.337440026702478e-05,0.7183279524652771,0.0326432312400963,0.5188626519491407
P0157,143.64574512152828,0.5523458116292598,0.041478827924310735,2.0837490036552793,0.001793544055938644,6.883463495258301e-05,4.51632582866621,0.059697726080562716,0.5180456584850884
P0158,114.90533529043716,0.6062011126509467,0.13899331941547025,1.0674345883709828,0.0031110214830513644,4.040410713257772e-05,0.9299251732787435,-0.005216617559983757,0.5078332401844348
P0159,141.15928245876978,0.5666333884327125,0.04555507656299796,0.4609270328366073,0.0003915987442116376,1.1155543611931993e-05,0.812882943924586,-0.059032311819151646,0.5022483726496346
P0160,156.4133293218214,0.5313157420813938,0.0060536135016014785,1.524949821388776,0.0002211305923936715,7.890605564207697e-05,3.26092075674869,0.2926776715239127,0.4598019308865221
P0161,49.83918787366953,0.6506412059521607,0.0067197834605627225,0.44385787275467004,0.00028695968082197653,2.9537193135096104e-05,0.5691985670412458,-0.06484847948658945,0.5087863992258292
P0162,169.15696942670408,0.5261455208244061,0.047763901977247294,1.1154867840538851,0.003970957177109489,0.0003332568299398333,1.6283659827356076,-0.03169979721274525,0.5014685975531887
P0163,80.39907213519483,0.6613192309785161,0.03732583084729728,0.9145823308676506,8.25499372436191e-05,7.27809445195716e-06,1.2762164258847792,0.16368395700399205,0.47493615619079
P0164,45.41780336741488,0.6502660948021877,0.04660673654742582,1.2506779190362225,9.094903829211914e-05,9.325014244448848e-06,1.9069509177729471,0.2113004608980111,0.4564535770775885
P0165,68.63161807028028,0.6378102076712151,0.07679805716851357,1.30535746902604,0.0010416209374108484,2.5038541883454537e-05,1.694795811548834,0.23106096404563442,0.4875126706493842
P0166,42.130236516081546,0.657310647255189,0.04961621870850663,1.5838698750418299,0.0008831588232717782,1.1820829166393176e-05,2.873664827409024,0.45126863204207646,0.43845342785355346
P0167,61.941661913736816,0.6560127206349705,0.06953557520873195,1.8534284508382162,0.0008185787277771187,4.411493868079022e-05,3.224235358127167,0.3147365800818487,0.42413904384306855
P0168,119.73282457177898,0.5839885553288938,0.07947025333076349,1.698478545807994,0.00036460985357220733,1.84941298672643e-05,2.993101965069382,0.15865750987197605,0.4990189040440297
P0169,47.524235313809825,0.6457482061433699,0.08443571941980457,1.453722142060668,0.00034791894522252954,3.0410163566215587e-05,1.3836883706013978,0.20054162052173266,0.4732485959207804
P0170,45.541978666792765,0.6446867372846949,0.07491290156324246,2.676211138187255,0.001833390170752372,7.587039825177382e-05,5.18168624680233,0.2275961153621991,0.4724316024567281
P0171,18.52963234138455,0.6782987167317179,0.17242739305440197,1.6598967229029584,0.003150867597865092,4.7439870431768524e-05,1.5952855914148643,0.1626817717216526,0.46221918415607444
P0172,50.7249480742792,0.6702938435168178,0.07898915020192969,1.053389167368583,0.00043144485902536545,1.81913069111228e-05,1.4782433620607067,0.10886607746248472,0.4566343166212743
P0173,55.50300722805966,0.647834995125202,0.039487687140533204,2.1174119559207516,0.0002609767072073994,8.594181894126778e-05,3.926281174884811,0.4605760608055491,0.4141878748581618
P0174,92.83551095502767,0.6404242579434828,0.04015385709949445,1.0363200072866456,0.0003268057956357044,3.6572956434286914e-05,1.2345589851773666,0.10304990979504693,0.4631723431974688
P0175,62.48709595250461,0.6296420712504363,0.08119797561617903,1.7079489185858607,0.004010803291923217,0.0003402925932390241,2.293726400871728,0.13619859206889112,0.4558545415248284
P0176,51.305538723925544,0.6525212847417365,0.010859416801364968,0.5852700508398463,4.619143699231968e-05,2.517316307517599e-06,1.1736659481136928,0.042926655606659585,0.5143043061327002
P0177,12.430625776773926,0.6833171302713721,0.041050737422452716,0.6399496008296638,0.0009968633361110489,1.823084394652329e-05,0.9615108418895795,0.06268715875428289,0.5453633997044959
P0178,48.6317150586612,0.6311719902515808,0.013868898962445779,0.9184620068454536,0.0008384012219719788,5.013131229461927e-06,2.1403798577497697,0.28289482675072497,0.49630415690866514
P0179,26.711015978767776,0.6903889166832847,0.0337882554626711,1.18802058264184,0.0007738211264773192,3.7307240743858964e-05,2.490950388467913,0.14636277479049714,0.48198977289818024
P0180,128.15145968831737,0.5698777684330912,0.04372293358470263,1.0330706776116179,0.0003198522522724079,1.168643193033305e-05,2.2598169954101275,-0.009716295419375463,0.5568696330991414
P0181,52.80706089924709,0.6631558818967055,0.048688399673743714,0.7883142738642918,0.0003031613439227301,2.3602465629284338e-05,0.6504034009421436,0.032167815230381154,0.531099324975892
P0182,74.10507203395629,0.6262187771225571,0.03916558181718161,2.0108032699908787,0.0017886325694525724,6.906270031484257e-05,4.448401277143075,0.05922231007084757,0.5302823315118397
