pair_id,theta_deg,hxy,f_mean,f_std,f_slope,f_quad,f_spread,f_autoc1,f_switch
E00115,152.19554977525974,0.3830756519667146,0.05526557425883137,1.1378708678248726,4.705430249280672e-05,2.9177562561403547e-05,1.8650138107718623,-0.013929469784231076,0.512105176798753
E00116,139.71216386348664,0.41615124572742607,0.10034119212347907,1.2795701320241666,0.0010993356149818344,3.0114081662766518e-05,2.08932616929551,0.05817808275015941,0.512105176798753
E00117,145.09216843241023,0.10694857897170135,0.0967567555677202,1.3843746657823344,0.00042950919475964446,0.0001446545326011613,2.3719585460728476,-0.08819742747275888,0.5691329383984424
E00118,148.8912431877239,0.18043948726224823,0.0666901423204197,1.075647960523938,0.000841193233918117,6.797594155069241e-06,1.9798079768893564,-0.08279950259742852,0.5533765240473298
E00119,117.25910875106499,0.26847985740368047,0.08306577633799006,1.7797199658524114,0.003954690635917256,0.00033333450188127744,2.7963996392087243,-0.006018637311158721,0.4996130831871148
E00120,47.009127462839224,0.5770231433876971,0.5756945340381355,4.866945122606873,0.00835954488552116,0.0009192295922927028,6.2925465685127255,0.0639632180882389,0.5403447334909951
E00121,95.0295052065758,0.21208022557825723,0.1498571144754868,2.2128428658318255,0.009598538041723684,0.00068659540291822,3.4168437798186817,0.04537007659444531,0.5599935629224333
E00122,34.44685298857439,0.25987506216937695,0.10740583611334485,1.4427952404718416,0.0030779115768482168,6.580179107361327e-05,1.9403150497586041,-0.04467458331506605,0.5480759031174495
E00123,155.99192416040788,0.517759578022524,0.07210745215035014,1.8653757222875336,0.00010304580714913074,0.0002893891922333321,2.614708135519124,0.08232660564675172,0.5284206582152002
E00124,46.11105989215911,0.5066099926579685,0.1398275887123502,3.6840322177531406,0.004037980030725886,0.0011210461696604338,4.977934734495548,0.050855318568059665,0.5215320244608947
E00125,86.80358943389372,0.19603791126097014,0.10683356187291909,1.2683825837607348,0.002711009307971124,0.00016640781038857415,2.100824098699272,-0.011221176322862472,0.5062695091983795
E00126,86.70974934345615,0.053425668280454114,0.011098998707602595,0.875664874665134,0.00012291965850993417,7.516305019436675e-07,1.134493470455925,-0.01710983847204385,0.5382242075755057
E00127,4.866028258751123,0.6399196303613369,0.02418414511196311,1.2999057671954948,0.00016248600333088132,8.804745579883731e-07,1.658450116134608,0.01559444959341303,0.5221223710295821
E00128,16.997371403418878,0.5296505268078987,0.025120702337970327,1.1935033722869148,0.00020345283743068818,8.884384761278288e-07,1.4260552728097158,-0.009385298175881783,0.504830733926323
E00129,111.58587044855044,0.2463759034281437,0.039460167438045986,1.475613423598443,0.0003054561617910986,2.606868813982148e-06,1.8548635493200585,0.016669481477762017,0.5225725402677344
E00130,68.89563293225801,0.35468740972516316,0.014910010747416684,0.8875271716946259,0.0001285518108085519,6.39861871884196e-07,1.213626860183322,0.10895338482164482,0.4861479972691739
E00131,109.51807755417414,0.15853586283066712,0.016500500763917687,1.10895024540842,0.000128462368494373,8.875897801788054e-07,1.4583063328645816,-0.07065317424695843,0.49183610419200985
E00132,116.16330840368545,0.6871148535094922,0.02660920334706287,1.4506116573724643,0.00036312289646084166,4.234079372877145e-06,2.5364895141835335,0.2135378517144987,0.4656065959952886
E00133,125.21518667329592,0.6634286825715078,0.02066755540036625,1.0842269988654243,0.0001245746281572392,1.4629485014983604e-06,1.5924684388582633,0.22834430134069036,0.4828623132510058
E00134,77.52649382987362,0.10157575813669925,0.016610001422730468,1.1829338308657897,0.0002707594535763469,2.7302954226975618e-06,1.5826739992627759,0.002534815510013678,0.5376654195247004
E00135,53.90998069032878,0.21591699271377102,0.0150002971961559,1.0018406632899879,0.00011505083952891456,1.4733026721059963e-06,1.2529394370935063,-0.0008948169946797861,0.5161419279010702
E00136,107.74581593686939,0.23161295942548976,0.10197809324999108,3.2575489585453687,0.0004852021820022964,4.527637329606983e-06,5.931567677924036,-0.054349647144429615,0.5398356708851564
E00137,101.27778409752248,0.07480457014491831,0.017004131799708885,1.085127825161694,0.00014045259102171372,6.833869524563782e-07,1.4279333386506319,-0.03420630698683272,0.5362487978301509
E00138,87.97499424277785,0.12616377143654503,0.014174511475432628,0.9774661997069403,0.0001372230168596181,6.432789689734191e-07,1.3597500022376847,0.007935115456043017,0.5197633655914882
E00139,42.82465719956483,0.6790606742657253,0.04760858511436435,1.5699283342389159,0.00017706913167334602,7.679042268164226e-06,2.0251104203738057,0.1758335047376794,0.47414930956312773
E00140,123.2105332171756,0.2152848447725384,0.011861265368303503,0.9045204660425397,0.00013231153037354654,8.713443312329761e-07,1.291825450714551,0.007459699446327874,0.5320000386182394
E00141,80.05811354652589,0.2438743398892427,0.021142171068432046,1.2406160542111115,0.0001407106314220466,2.9182641237246647e-06,1.9225599426027191,0.05507620334034692,0.5135174595050379
E00142,137.48866116842962,0.3875979783924566,0.044991218414282226,2.3996184664608564,0.0007064608602078166,6.788243811684025e-06,2.9159407971393514,-0.0010130134632685573,0.5317130385723194
E00143,66.67276804111721,0.11370401623622645,0.02465504704122615,1.057635835434782,0.00027841975678166437,6.996335100806404e-07,1.4212393617689016,0.0013368674304821606,0.5403941314060534
