pair_id,theta_deg,hxy,f_std,f_autoc1,f_switch,f_slope,intervention_id,regime
NG15|J0645+5158|57335.478060114|881.719|9441,27.794902762794216,0.2754358584844476,0.08218536532081476,0.5460869313831154,0.5,0.0036776431004774896,INT_01_GW150914_v4,post
NG15|J0023+0923|57627.277858157|1687.610|13724,67.50399731514008,0.31832203587937985,0.1100871163297311,0.6228149770452637,0.6666666666666666,0.0012696527406680736,INT_01_GW150914_v4,post
NG15|J1903+0327ao|57700.847331500|1224.201|3758,44.670199943773426,0.3461780059560442,0.10474296571716522,0.6048540410362733,0.4444444444444444,-0.0002888175978061585,INT_01_GW150914_v4,post
NG15|J1909-3744gbt|57342.804749064|1805.422|15575,73.30901045885427,0.6373836843812237,0.08425894955847703,-0.4640237612613709,0.7777777777777778,-0.0010654981076255122,INT_01_GW150914_v4,post
NG15|J2010-1323|56643.833802403|1842.937|3798,75.15750694551468,0.5713186526345505,0.09196828131008328,-0.5780490554670541,0.6666666666666666,0.00034181239171563317,INT_01_GW150914_v4,pre
NG15|J1909-3744gbt|58495.633105739|1817.949|2993,73.92625997207286,0.3299081597584247,0.09787890142781264,-0.24741227493623894,0.8,-0.0013990584034756094,INT_02_GW190503_185404_v2,pre
NG15|J1909-3744gbt|54944.334599630|848.000|21986,26.133448596895164,0.5193557580628584,0.09844799728192417,-0.23652762244137138,0.7777777777777778,-0.0030418286594667172,INT_01_GW150914_v4,pre
NG15|B1937+21|57775.643256043|2395.928|5354,102.40532570214096,0.463709322993623,0.1509941668584463,0.3112132080779929,0.42857142857142855,-0.004730608223295243,INT_01_GW150914_v4,post
NG15|J1600-3053|56523.035804952|1717.994|3438,69.00112425771479,0.5602186991812885,0.09034434581735362,-0.10516512567599265,0.7777777777777778,0.003426918135584657,INT_01_GW150914_v4,pre
NG15|J1909-3744|56194.984685138|1367.987|1112,51.75504376173839,0.7335259083623852,0.07855344528365064,-0.017150902452429645,0.6,0.001510602061071248,INT_01_GW150914_v4,pre
NG15|J1024-0719|57104.130093185|1866.436|6227,76.31538563244081,0.13880611790217676,0.1929341515210291,-0.007975904126891151,0.5,-0.005324336785591896,INT_01_GW150914_v4,pre
NG15|J1918-0642|57011.744617228|1184.377|4751,42.70793087580688,0.28091928406496364,0.12807970183505155,0.42455404967339444,0.5,0.0006519991119402995,INT_01_GW150914_v4,pre
NG15|J1744-1134|55520.651855381|1567.818|1738,61.60142258156616,0.7468249187334476,0.14256225299036637,0.16372326150072877,0.5,0.00019288404082055117,INT_01_GW150914_v4,pre
NG15|J1811-2405|58461.856905114|859.845|3417,26.717093562495396,0.47454700860075866,0.042442921273228754,1.0,0.0,0.004921492286369557,INT_02_GW190503_185404_v2,pre
NG15|J1643-1224gbt|56948.754679618|812.187|17013,24.368815658689922,0.6393597209685159,0.02182537621933269,-1.0,1.0,-0.0045412935646596325,INT_01_GW150914_v4,pre
NG15|J1903+0327ao|56107.182284093|2299.757|4954,97.66664102618148,0.4814115836301365,0.08331109492822751,0.2802533445235276,0.3333333333333333,-0.0007939151596162643,INT_01_GW150914_v4,pre
NG15|J0613-0200|57614.572317982|1842.931|5097,75.1572113043333,0.3815186030822008,0.10885303295510579,-0.8049753935021167,1.0,-0.003375909363102525,INT_01_GW150914_v4,post
NG15|J1713+0747gbt|55542.521824379|734.836|30958,20.55745882170017,0.39183964241580566,0.06490122793614711,-1.0,1.0,0.004884950377179621,INT_01_GW150914_v4,pre
NG15|J2145-0750|55616.517096199|1643.407|5924,65.3259594582868,0.5721021125707579,0.15344816893498295,-0.7898104794752245,1.0,-0.0007887827779946297,INT_01_GW150914_v4,pre
NG15|J1600-3053|58211.283105198|909.838|13673,29.180425159393025,0.4593660159099101,0.08697541042335206,-0.0047778765687056515,0.8888888888888888,-0.0017914210854418637,INT_02_GW190503_185404_v2,pre
NG15|J1705-1903|58728.901563119|1367.177|1191,51.71513220225032,0.3823585839359799,0.07121885394027606,0.05978635894335024,0.6,0.004179886937744433,INT_03_GW190728_064510_v2,post
NG15|J1614-2230|55269.528880440|1216.397|4455,44.28566931384145,0.43399339761711575,0.08016995316469769,-0.18096862824855597,0.5555555555555556,-0.0022097733869972038,INT_01_GW150914_v4,pre
NG15|J1640+2224|58514.497896989|1649.747|12632,65.63835363995886,0.469109003867423,0.11473119341470357,0.07918937798813243,0.8,-0.002455577014940608,INT_02_GW190503_185404_v2,pre
NG15|B1937+21|57248.122051718|1282.002|11394,47.51825926472395,0.6810494733798317,0.2718984823379355,0.26096636089178654,0.6666666666666666,-0.0020931452942200036,INT_01_GW150914_v4,pre
NG15|J2043+1711|56209.034607517|1162.239|6414,41.61711346352678,0.3794269355895741,0.0428228304826351,-0.50038209969279,0.5,-0.007700316732566474,INT_01_GW150914_v4,pre
NG15|J1640+2224|57564.075309682|1338.441|8878,50.299208037498246,0.5366356816721317,0.15618958573459515,-0.3949869898885093,0.6666666666666666,-0.005451686063770262,INT_01_GW150914_v4,post
NG15|J1024-0719|56229.516141555|734.822|9506,20.556768992276922,0.2826327101981444,0.10018286883717607,-1.0,1.0,0.0036391246649955197,INT_01_GW150914_v4,pre
NG15|J1643-1224gbt|56614.679088394|884.849|16876,27.949128912420953,0.59351566108587,0.072248281818395,-0.08116191021267707,0.5,-0.0011348958877524947,INT_01_GW150914_v4,pre
NG15|J1747-4036|56410.421031951|1792.937|3665,72.69383043390543,0.30869627608896116,0.058423165736765564,0.09784375601063501,0.5,-0.0011026917129017641,INT_01_GW150914_v4,pre
NG15|J0030+0451|58979.577671418|1749.766|8386,70.56664286025178,0.49187186662442667,0.160783840374873,0.22307012210808053,0.6666666666666666,-0.00526809596079943,INT_05_GW200219_094415_v1,post
NG15|J1713+0747|57356.871076756|1613.234|35901,63.83922923059108,0.31978438266128545,0.20799765199845163,0.0014290161185802003,0.5555555555555556,0.004895480633770311,INT_01_GW150914_v4,post
NG15|J1719-1438|58010.034055990|1817.908|1369,73.92423975733334,0.14839526124700267,0.03027656484814063,-0.6017031822264627,0.6666666666666666,-0.0014542815891592628,INT_02_GW190503_185404_v2,pre
NG15|J1713+0747gbt|55030.987599672|1404.000|829,53.52953140599007,0.7554151904923405,0.14186348543281208,-0.7358569143723613,1.0,0.004559859610096582,INT_01_GW150914_v4,pre
NG15|J1643-1224gbt|57192.164838411|745.000|17487,21.0582749829801,0.622698845279298,0.06150979667458514,-0.4816420114008307,1.0,-0.002742466373604513,INT_01_GW150914_v4,pre
NG15|B1937+21|56095.250130663|1692.976|10000,67.76839907836599,0.5905069219370179,0.22507017207305852,0.2991861731016931,0.5,-0.0055845309837792585,INT_01_GW150914_v4,pre
NG15|J0740+6620|58580.753901498|793.437|12827,23.44493696683645,0.45272909763274616,0.11739073062871165,-0.15110246639521085,0.6666666666666666,-0.0025150219212393406,INT_02_GW190503_185404_v2,pre
