Bernstein box width,unresolved boxes,max hull deviation from double-root,hull width p++,hull width p+-,hull width p-+
0.0078125,10,0.014555142999999993,0.015625,0.0234375,0.0234375
0.00390625,8,0.010648892999999993,0.0078125,0.01171875,0.01171875
0.001953125,10,0.004789517999999993,0.00390625,0.005859375,0.005859375
0.0009765625,10,0.0028363929999999926,0.0019531239999999728,0.00390625,0.0029296879999999997
0.00048828125,8,0.001371548999999972,0.0009765619999999864,0.0014648439999999652,0.0009765619999999864
0.000244140625,8,0.0006391270000000171,0.00048828100000000707,0.0007324220000000103,0.0007324219999999965
0.0001220703125,11,0.0003949870000000133,0.00024414100000000327,0.0004882820000000065,0.00036621100000000517
6.103515625e-05,9,0.00021188099999996934,0.0001831060000000162,0.0002441400000000038,0.0001220700000000019
3.0517578125e-05,10,8.98109999999952e-05,6.103499999998707e-05,0.00012207000000002965,9.155299999999422e-05
