beta 0.21249999999999999 mask 75 logZ -12.105159378414331 d1 -178.55581878955221 d2 1119.0456533904253 C 50.531905285911385 sec 18.043647623999998 memo 136704 new_splits 53708269
beta 0.21249999999999999 mask 139 logZ -12.110380113531857 d1 -178.59630789691136 d2 1116.7288602813242 C 50.427287597078539 sec 4.0984024200000002 memo 174241 new_splits 12038203
beta 0.21249999999999999 mask 267 logZ -12.098380799006136 d1 -178.61382767696696 d2 1118.6965311790955 C 50.516140236056025 sec 1.6061032959999999 memo 190336 new_splits 4282553
