beta 0.21249999999999999 mask 83 logZ -12.110922968223893 d2 1113.3209462422928 d3 -8848.8130277674645 d4 -788917.01303005219 C 50.273398978753534 dC 73.582188867849936 ddC -40919.383050756049 beta_newton 0.21429822332063461 C_quad 50.339557582756285 skew 0.23820696107868353 binder 0.21216283351205351 sec 26.252937160999998 memo 158146 new_splits 61463919
beta 0.21249999999999999 mask 147 logZ -12.064752061904761 d2 1129.5231877250117 d3 -8509.7484272457659 d4 -824716.74227809906 C 51.005031445707552 dC 95.779027365313368 ddC -42215.355181204286 beta_newton 0.21476881964996369 C_quad 51.113684115377971 skew 0.2241681950293184 binder 0.21547319662513259 sec 2.27001154 memo 174241 new_splits 4282553
