beta 0.21249999999999999 mask 585 logZ -11.970009022527185 d2 1158.842626402824 d3 -7833.3403697479516 d4 -891702.32084655762 C 52.328987348502515 dC 138.78384014976928 ddC -44606.586987207476 beta_newton 0.21561128578811847 C_quad 52.54488544324176 skew 0.19856847710421821 binder 0.22133480830457652 sec 11.482156488999999 memo 56422 new_splits 26413933
beta 0.21249999999999999 mask 99 logZ -12.199741519505809 d2 1091.1769210032217 d3 -9299.9249650146812 d4 -734169.98409938812 C 49.273457839051723 dC 43.800454724925032 ddC -38874.945722744022 beta_newton 0.21362670137309797 C_quad 49.298132855292167 skew 0.2580100879336345 binder 0.20553463986444026 sec 10.636013247999999 memo 126312 new_splits 24868964
beta 0.21249999999999999 mask 85 logZ -12.072711010326191 d2 1120.7319449465176 d3 -8616.1950103472918 d4 -809241.88471984863 C 50.608051888991177 dC 87.236020666275124 ddC -41624.630725782823 beta_newton 0.2145957788488497 C_quad 50.699465592476272 skew 0.22964811932075194 binder 0.21476009924661141 sec 5.2550306300000003 memo 158386 new_splits 10670754
