beta 0.21249999999999999 mask 15 logZ -12.26918893949885 d2 1088.2414911861051 d3 -9325.6728275027126 d4 -713378.87145328522 C 49.140904836372556 dC 41.39022013717539 ddC -37963.853585067503 beta_newton 0.21359025339180676 C_quad 49.163467750318645 skew 0.25977195021778249 binder 0.2007929347915294 sec 16.152136262999999 memo 91418 new_splits 38735718
beta 0.21249999999999999 mask 23 logZ -12.174102536922602 d2 1106.4797386715181 d3 -9000.8443875145167 d4 -762052.04221534729 C 49.964475699385737 dC 63.809509561692835 ddC -39849.170783331072 beta_newton 0.21410127571809812 C_quad 50.015564008508179 skew 0.24455021827187579 binder 0.20748009829683436 sec 4.4456827150000002 memo 123959 new_splits 10752497
beta 0.21249999999999999 mask 39 logZ -12.164103702246779 d2 1105.7034748753649 d3 -9024.5883173123002 d4 -765184.30142784119 C 49.929422537340692 dC 62.407410618396568 ddC -40012.346731315673 beta_newton 0.21405970383435555 C_quad 49.978091076157547 skew 0.2454535896034436 binder 0.20862552751976621 sec 4.9857480369999996 memo 161460 new_splits 12024511
beta 0.21249999999999999 mask 71 logZ -12.21174540447041 d2 1091.7483628661139 d3 -9239.2782109305263 d4 -733931.1300573349 C 49.299262010672948 dC 46.781897505766835 ddC -38811.467345210243 beta_newton 0.2137053627627542 C_quad 49.327456589285163 skew 0.25612632649680422 binder 0.20525273626499013 sec 3.7757317819999998 memo 190831 new_splits 8824226
