beta 0.21249999999999999 mask 75 logZ -12.105159378414331 d2 1119.0456533904253 d3 -8731.3684580046684 d4 -798177.86005783081 C 50.531905285911385 dC 81.318545759157473 ddC -41226.290875759536 beta_newton 0.21447249240792049 C_quad 50.612105392977924 skew 0.23324406864551686 binder 0.21246275713519197 sec 22.052088978 memo 136704 new_splits 53708269
beta 0.21249999999999999 mask 139 logZ -12.110380113531857 d2 1116.7288602813242 d3 -8756.8978906720877 d4 -793762.29711055756 C 50.427287597078539 dC 79.181095243901382 ddC -41053.234215407239 beta_newton 0.21442874195558956 C_quad 50.503647547321762 skew 0.23465438572578606 binder 0.21216499516648149 sec 5.4593574670000002 memo 174241 new_splits 12038203
