pair_id,theta_deg,hxy,f_std,f_autoc1,f_switch,f_slope,intervention_id,regime
NG15|B1855+09|58642.262412205|1236.277|7192,45.265227094857295,0.5872389102999146,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,post
NG15|B1855+09|58642.262412208|1649.781|7160,65.64002893998675,0.5714288619817114,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,post
NG15|B1855+09|58683.153157465|1462.314|5838,56.40286804794972,0.7710125868271908,0.0,0.0,0.0,0.0,INT_03_GW190728_064510_v2,pre
NG15|B1855+09|58765.909900939|440.937|570,6.076017559991208,0.5143027562703191,0.0,0.0,0.0,0.0,INT_04_GW191126_115259_v1,pre
NG15|B1855+09|58964.415035802|1600.079|5729,63.19103594038669,0.28934067516852396,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1855+09|59030.249777439|1549.795|4235,60.7133657461915,0.5104458299035322,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1855+09|55989.537442785|1537.216|5446,60.09355400940083,0.5232061270962111,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1855+09|56023.425941794|425.312|1206,5.306118650113316,0.40163950652154506,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1855+09|56166.056706170|1174.592|5573,42.22578938248496,0.4473737034087021,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|57579.177311937|1540.173|4387,60.23925583829741,0.6439509649658766,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57579.184491791|2073.751|6079,86.53052755252628,0.5488074870536445,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57594.156301830|1387.603|2162,52.72159333077293,0.755804644203991,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57594.156301820|1737.235|2135,69.94919625291226,0.48302189745703134,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57622.067327412|1673.767|2998,66.82190383613595,0.24491905554898427,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|55820.034276370|1394.000|198,53.036796103668216,0.8025762813958641,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|57710.820959717|2364.390|6515,100.85133710567828,0.5229120479097606,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57752.701884275|1338.429|333,50.29861675513547,0.7015958519209657,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57823.507954546|1511.468|610,58.82485915298254,0.45849965966493467,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57873.369021442|1338.472|3073,50.30073551693545,0.3885355673685419,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57873.369021441|1461.737|3063,56.37443722100574,0.8003551446588106,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57907.278492932|1749.692|1611,70.5629966190146,0.27560637053575876,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|58650.243855995|1674.726|1569,66.86915715162861,0.5672753290811919,0.0,0.0,0.0,0.0,INT_03_GW190728_064510_v2,pre
NG15|B1937+21ao|58661.221015575|1275.981|3660,47.221583339195966,0.5832133904248593,0.0,0.0,0.0,0.0,INT_03_GW190728_064510_v2,pre
