0.20	-10.810079635038525
0.25	-21.891744204453996
0.30	-32.17707931195392
0.35	-41.89632678370808
0.40	-51.21799460420223
0.45	-60.25443381232624
0.50	-69.07897617651777
0.55	-77.73957974065571
0.60	-86.2683848283151
0.70	-103.0159788539646
0.80	-119.45108511843559
0.270	-26.087371268499364
0.280	-28.1425521760448
0.290	-30.1718605469141
0.310	-34.15987859780816
0.320	-36.12181396733122
0.260	-24.004428960704796
