0.50	-18.91162972284693
0.55	-22.184748950792013
0.60	-25.401557431992995
0.65	-28.5682292901099
0.70	-31.690813083978085
0.75	-34.775030926230535
0.80	-37.826138403793955
0.85	-40.84884282906478
0.90	-43.847272516745385
0.95	-46.82498606149951
1.00	-49.78500923719469
