0.5	-49.777826707890505
1.0	-107.3165738011078
1.5	-163.63297091212257
2.0	-210.71824761598836
2.5	-253.2336668115985
3.0	-305.20662478648444
3.5	-346.2396449678628
4.0	-388.1402182378888
