0.66	-29.19608421854691
0.67	-29.82222383594405
0.68	-30.44669469260726
0.69	-31.069542699583405
0.70	-31.690813083978085
0.71	-32.31055034818661
0.72	-32.92879823299682
0.73	-33.54559968450784
0.74	-34.1609968247942
