pair,window_idx,max_abs_corr,mean_abs_corr,corr_at_0ms,corr_at_10ms
H1-L1,238,0.002124795162982856,0.0008422722676471575,7.876561448547064e-05,0.001381936477059192
H1-L1,239,0.0040217169654365205,0.0018757784685396758,0.0020460025946938696,0.0015017116681094993
H1-L1,240,0.010859553918408005,0.005623130061159281,0.008066013555426344,0.004250506052236468
H1-L1,241,0.002067441214969385,0.0007921499826396657,-0.0016706148715048058,-0.0020004928413036626
H1-L1,242,0.0054661499720160545,0.003543252693480281,-0.0016559587839059579,-0.0054661499720160545
H1-L1,243,0.004879343660395369,0.0027033031894004448,-0.004529380284797096,0.0003768411449819268
H1-L1,244,0.01061257622778381,0.005633673083078637,-0.00900612505270158,-0.0017584577718116443
H1-L1,245,0.008478782492847153,0.004937927574057811,-0.007737445730139452,-0.0005829921588309846
H1-L1,246,0.005415376527666806,0.002556646550677366,-0.002388271126639005,-0.00407644718714762
H1-L1,247,0.01226731313670106,0.006798060131523222,0.008211771378993933,-0.005779471827140878
H1-L1,248,0.016148363980847753,0.010209412267108255,0.009147011528186482,-0.009872739447854027
H1-L1,249,0.023006239590893367,0.013189708287973426,0.012149898811634693,-0.013272619041104152
H1-L1,250,0.015757286642254533,0.009175632381372862,0.012881802930388717,-0.006162873585521523
H1-L1,251,0.022629068235441443,0.013507135036940246,0.01801009463230028,-0.00880023827187298
H1-L1,252,0.017810185708430664,0.007851584119503669,-0.015338414321529928,0.003017821306339166
H1-V1,0,0.004353605172576006,0.001342735395484886,-0.002619383296302227,-0.0006735159676621743
H1-V1,1,0.0015710470913643183,0.0006272861115385581,0.0011512637438406235,0.0008319628739416923
H1-V1,2,0.0014848857065649069,0.0005491166609277783,-3.0391712419261992e-05,0.00038667293380742663
H1-V1,3,0.0016823619615816351,0.0006011437422872473,-0.0013933927214926586,0.00024801996137104916
H1-V1,4,0.001566564486846621,0.00041196365719815375,-0.0005557293268847737,-0.00010562973298033374
H1-V1,5,0.001997038558394521,0.0007060421909315335,0.00012196813734441584,-0.00022876385446753144
H1-V1,6,0.002253802326419875,0.00104956721012829,0.0004027484335133623,-0.0012549339495759556
H1-V1,7,0.0032588630608483705,0.00144444109754264,0.0007710696287259312,-0.002516551916241501
