row_type,relative_radius_exponent,inside_variables,all_inside,maximum_image_to_box_width_ratio,minimum_normalized_inclusion_margin,weighted_infinity_contraction_upper,strict_contraction,variable,box_lower,box_upper,image_lower,image_upper,strictly_inside,box_width_float,image_width_float
radius_attempt,20,25,True,4.0672647472032875e-11,0.9999999999593273,4.0672647472032875e-11,True,,,,,,,,
certified_variable,,,,,,,,x0,79305514740568513980768946295868148193499376100761063540628865703089731471763291645300562747527707/4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,79305514740568514060768946295868148193499376100761063540628865703089731471763291645300562747527707/4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,36227621769753805434666111124583842706639632437776603854391051011430269722687200433395191665071075076680292278159318149286911484482255369749057245097868366172537229361879955257315719698566715325069849979442022696137335124620037436423938168441138533469700227899805271082498880923434949151379729503690466163590663855207792397061851583056048612270971850944540256948272954594580067999694739376444339698446104250183940160028402282993577848121441491188472656240644771216687465610354600301808193032391732135684303246684567231479431203472208943587599260684002025750060362096716449596709819357924510107421600906903953837824570655826834732866394580473719474916922356305457907315905665604086063996037421649961677356716409713381286867389783435819602769493561171263112829866803914225480554808263556994779649670136628850127759204647579334026360645232377923312387798385175500487493669200909398523248446484805474458511070699526463600529940897585092673532273461549761971187844389840948085338978694180945835124578733826941962211976530153842540142837621674291640920671651988583114238477988923376433426974629774240288995923744782204595996690682360888053935900153275999835183429224166102094403086772542055303545340724357234735214317816619276930966161261383967640957605061184735171499572730241159049652392443909036385221587084275153716258996629718987206868448610205988223943165191963417319400127365228808038197299976543698065267010087879392029361374518597811630294905090918022474822296802916301394129211070761217746350244396836664202211107672148684205570919420406283091875482366729294602467795061310447805941954477474732967221496206477527952941010173799867113793135959476173767878499177390538350002144751868569759465643601105128388870214865456079858036918843573870472018809236482648824182691039409242245339675765743614315932903033953369179904948435945934618574935686856122665122556927294125036811872659376584820346958452490990001671598362310177423546824915049039314297032951428364619186075097031969629982073952760619329126656140680431492786381026099560269219476804638609391555507678160493872106375600128528404700973380251971020002065612159051628303630762935391558447539274125147654478693534036415046829783613673719395072054400157227444012073710709134343491260125283818144098053854207540049160969214633325775240952476241221029842523337693983306810502618772657849959051666923506065162425359392746519095924447662612986591175736847797644228341465257218062644711202607409471536939577901682711786398319580135820628598008332223817566155851515572163793293258767469840585787922711724013294114473251095874393070600237742757916567871909213553162583754942355598054290323204253027497598135891062795120738400793569011639971652403394889506029421586150647525687281758777381396960667252239267245923894634796780362882479770382154994056633569800790621911112867993089666801382640675437240670051679623696617058521114324872306726432599717140283932836781011586500326617265180853526873347812256800776070244883120028959242508290403690778553118918981794559733831502968221152093733518948440545372057297968334120607300976567341650708283885034199641184354290127430260380595618280168749012946263264527693721691486480076577135175405330642021159863944227967355570075398334119081215358455591216693648710964647100488772551241278224696499374207458153529560857750002942999562876468222004860913141432163924591327531752963744483142568519025914545263007532209902167705233682182087322135409088127553243756649193349330389019233680826368657050627226224376352438295096661273900692257212631156232272746074186650872072770933351325361490680425491358009007420564459186496820608628619705498087721086239922086356622883755199106314176716400882918136130856250267412369952248847155582351418040708205361263618286570313631104049496900619246547100250263626120841287144880379579461148363561259106679171646749363941276011783252464661217201859459457272012792729346155401099622937148943875870260741951368659668444157290725893356116403643407215724388059047668654821761797773187628110336763321196928720138505864457030768870473635843474685728663745515873933824626999122177787621315112537249823399322011288086805992930849689397149370908133418644059590161906588874438941536780080593752312577303374145758822206650531198863733092072805775638060856240197892767425820038541183370771306738428195144539276261028185594622683112200978430186787313443984420831814649037047534675192573266428934002190794377773699248964743295051591139019285711821728964171703576054267964904549768972038041695738623161473341997364709484914939506086258547337071129128072945904969167474488422734699890089186890753840013037099306081522679890000143227598751365590481224609089843036210772753887792746966638181761419864151084058935690227651117849856692933329172473420474125734298710143172579437967246824737612704502708593384544533409226351821462467528634347684768283468925214493131512729334014163842643006801709378120756814581613526847376600297210756747952979403624032139826796106892451920510195690362125434460738828287983703194268928789929312279801721849093976143185991845924592171712649449950231327663262854221902138082478194563718545853491257970792097947787268101972067957894591132068581084821596515953377839054321336720238747126101441906147399499232783360375029584839908750119805884229658268911271091194235385615779059821823958696051029751902314546724306614263477131735835499079528769171645163938934548290726077172726361936993658080901814273339758769706901073796128696420967258335000411786417527268623771117629262751991121607800604227112014359659085239237788541911329566168733001008478490198406167714392350834774686123558863354587730255483050805352679632220619499741130641398132241204139697505670532605498057871608338103920245674597596509747324442050954758318351912959204627155616491022034531863997033005351126526749140360752835320447795138750768141455950327502550981003118802603739143624708624750892164948641326891847962031567478245007940845784956195174667461446354260887745972828842661870266466796566851548666918195294447719786896055227584701635743272793599317194959038030625599873076581276455985395138978597690324960318433128031586853351960614612881359496200976111143025701332909103547033078037973369045688117268420529217977070057338587834704132913506932045005744533658078913094339291688398639868069829287566521520533301320833335513400433365317023873720896354741369674720463304701931135569207956189679387579341411566737423226521024064572540026309251002888321665012833170439281688757431835503676729108837329349336771405382182519330018713798668365111411829485793303520061679971399530570021252697544992644766405331511888498809776833997929533177763228826670533584971457768792861567830183023527086469656097095963645460173862827605947792164362254566805732019/1827243509522127441703079467575678637014329132704134175617177596075830190042075782296612061711285688343198956132202270701876881901239492937865847436931891413112399085386781307293014938910314067452433359903483541289732343003765449508059018489017697674604068576793092659820409414688549289150682542029332315538479263613406380434084410606662785189120663173051379807112006468972169236572889228112084085180796222785927813810724188449550855379034270091834437928231463729980327196879521179269822515391034108893474200703189091540289484210989191306451595170178229892436950717213023953066352262958041834394031076911090867697776575626793837612455686016261514351241873495774178595088593612232565809968129553816680745625369792132653774374859386871276765345139584852354297710322502759917195111856746365129424338978818336349179948092234430032841766476664416936625877332520293659041199741202698791104649919194764339206352497544777357196831722080238205324673687933724085982722755628654978887562361392421409624839051601479862288919907804089927285481592307473636994173182284852283578069714908742845732399363978068774263011070005120666525712354590201726215578216827535668164909402696076714854707674319462799406566834517227723187435569648136377377225733540198489610595947320149273908617132595143796253697131675257247624281072652881963609805395776012323320324544553278948256054000606482432592255514076119042182724880238376209610290342666314134560909544704722269143369677706689192967295942712255939312625856515259246485614213708884298380161591030158526687688476232590985780593592089548538579539996883470522255848804482385800839102813375546374109910733077205180287960375561915002266633152956888032110567979437880452358460871477184871673806026968128971857319799126243274141993059789236170033550472977201906067556763516296994596202856697776709478180136444942866807379949881189957013333225212446473454223385126753249619852036605708430619285732440371990115298476396524288086537258193148040915509155598000087736802426440398793040959785541460346523967775445683584349074904257757977030253171699673777117205257554513075618066372803961249274252585775922931764365665772504689298231648770417374367227154624176733775019339014078557263673547348512628909541556626995318065507554306381131202379733615890775435850675909601046963633681359414807858309107924296416342196919994852224557031528998855292202123649782044914371926258106127377089382381015121287021563776167104130799032820574592155018236778777395804587754233812106488818446573966521878312560566961953657624968947979890935831868202377053063897944864735016880365021274329919059788595787234878017846814236147472695357811105524620801829813773599416437210323234260972968571325092907755339951029462994369541527633941377737692135998552207772795082907975350050941317507930841447797736801316465485008023046477950538466691050860446195478880087613274844330938316511098903187691919256648967366035063265437525536085672279858657396929332499054017977584913169285679445953222033440075889634133289317742206791907158281960505676603048919251714011599256094330549230048559039518169466130569986973563108123794746313473086220183623598612306756654524417685545368726343866788017630756555759794873694110997898916928814105433611019843821595082168356727941230288036538381856881976213069944238207767385040650600390786415404233216714881571547351129140491854506215475016000389642547469741260897668021682197612882872991147144128658384127488914069551771878012464233588586932098625923694378938841876406541247898887117121850888816075307536037920737650724823713015156181471831897261149574152601061058321290920874312200552635072404492542665007832456632872277345969185631196404190266710199379182680466700070408119181819039113820831310277903455222414140773115742376215018674173625484756266652435682200924741608033511741612108473447005329285918262649542142504277850376024605348637683675839527494906136096264561075096529515818889265794256268077762077184574399577782476729763005117128415006909584398999388644978333526491652472436905317446194288102754490378110591839039913494951980518988965621716822782483475713804522917139268903262295873546992718456261531021574497144970791281518888808610319924891527809661318479751214705040721774543158372727907704819526570588250100710054315753214642252076732837208828204863687120465404453213888539581586426751560439541381517729432909175360793757527151454624398531598340606858045872325429360996127128854296060792986730788565985251793659178239825787795003332570840273910351047420141182093974545480396610198067016058227280583356317770204720352777422090323777946071850278477934355694860832114183759928378845209051736662465323308694487262380441019289602524390624841049940453546174830586462533769706451498098111792321809730808227146166766059233103109834214613345585014879666076635273071317705503304192884086385640392788533746516118195836901764175056632164225081118072886800924969609797947848850623491775205613834397692131592261894757501430145123980275538142439445886727477468140928963616217258012728478898134011600343380436057493039660791237912896007959044237447975441758982471972457790715096378555373507545981807685302408942831864677569727722179018137200610477331302895304654009940074740180304342521073945634259750505684629070430437210236811683005482345178655444461425969202440974603193836734090767532341476492087599282069044518108840251161164915852125440530737567246249971564418618353057164536140134176767977651467910467618811394473812869692516352000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4136891151189139305182582864696830887435788938741286241364362249719205074703391463291881875196652338129861650573490324716359877045389769061856791050488426035154779784972187411365575862884500265278864707081577161036388565515089372118689408389291260373079982155719394759910467238839061408218652161786146686055099717284426191256251796141316312157801896193418857008009067920664201891851431477716948732032462380124869474009236952059263383108736365251668911461354201412787780773013805080710353367082644355278339935838732514075882667300686096169074249214984513183778820073814616296704023419350308482133958260984644736206550208274275507512907802597607716780787431491796767480819512941346306993222798946015613008649923592890869677370420685167488955351107024580742736495152582745435688140915552694754454232024076064611113027748056701505312477187281348699611738369573123499606525419055733945638020732348112965676795260472001348578263664342489975231635720048924642466553227623480727087734080114055212009597870143293067723434913442826934182346075766911139440367537316375685755203121360793288742590270613244053264447534483860688667715052470909544829308756174120433870213025357824983332064822204233220115863016587235242084713933914089607645129848518569963605045608905826647670628011129741661923542488203812648717067974740207053653276738497197838595701278411026153332027593099349235078458974629182546337623446892923005283939826565087967948188910109820633113874710427102730792760253028147902972855231786075116001327137668146710596905091206073770680851371552340829672917121953130498330488808967776611546750267626156012087421806772339111507694732667508301263356119694190329286367987821828718649221226844420360759623339793170326659013737578678113673698522770650892310440542025816395953602373460999621761895279947262720599087883201192698118880004133126797567832895912659172655654119320461532584677259289062121289214894431883617243088012102895266312392072533498598554484843566393849376824851329391897363082331328993998445709648557735926791681026798758391911070509032959391101562619342705519063723997837020036135998161246059006066812367417582979832357053811639523640220568415968379368708466040359505009254810329188511286848948549850776638990022505199746150015253296716705763793668856956449543289433248392219388382019011217481372770086922603126758557595992655220746799441517245033052306479078294082173814667103558522531419807348414668276368103459206319064098113246080494032198239770058893093820858082378600804617939764499429934680175471018608483448665490476254456178493149652445001672458352059021256453909478116818658879425707339235957768733541186812960446115266435974905589380809800828531183488945777841679996934096886990771480685330777252985670445100602438739948450287573538886320208421980711171968015497449846885532119904378015441216379299466019439728711505107665954623543348198276677930475573857299060612709456889977639417379726551338200430778011744786942005184894331712215863563176662765749308649317340650683592485592198774404926628579572608077972415475277879421121757249217249365052123072387357812284991870233341684271591979362895999057898954978167038240200540905120833848686928873746231211974348226298369583473813059913421224852503768102032756251908965900224581576564420539447040901671843234559626593811532044772883979365258754365929597040767837387273587785580505064033321093592927277624194460036875939469347927685806962701373192155282964140418164785063632846239579134421362101616720397213328957491628403882851786651681904706391684389809259230094088385034548557002108557063302695862913911000282738088437271291626301123513118028067985529230045179568290577123279345268645927503141709595710011405576759948128658214016411058367848118942157052856035514975101818723919385195699975359027241590410352863458298270191294477492958708041275652929070258709317164462310693992910272528912037465205518958427321563526953444435072590058569841226143067192003010257121461576826433687120180436445191786599431667257495331962710193072899341220729801757934547931546741288639613762771719731469566056593383710944112433795650632041230219306452433028105821836926714581684696673976581041053356273600082411092740290689974338106893923739079630879851207018132367966680070223588678060790907569782010388093533747550685934357324610981942938722873266750531224210800576855979028640473845517123471747930176558177773950391536479721334652017008769765227184058900711398433712507697016678933846976981343164481982217637683254339639494654340751397045943871991074935493881688016445844502119025677831609893790853555490098033127205489414469519941327316644753809835008379576170933508082247148497809992642169907475684961598321843756701005582011840310628307643011428858720977498466100062976749434624935399316187613595196800554076354585290310556799343410360186677205678842778989926267692013598502619799186475217625775807256434453398824325124770330832885873082638635433827162152682585887258534833606595103957425121368313867973201832160465293755879989744944318203558819508557471703821925246380041920320269545628760990425172557804003429314596248280069914254208475288038571385202014892154759385427887938024996783662050880323544058770581815133852526263552841572433902402564831281280046000872956020717248982833110667378870012544593929500395801239383010768631743596226343467655669593015396788750475667643159654738080416868746158667207139745870891813188125977791940068985191032655901983856920331689338232076504823755767459388411150649087885417243272393877481301312001202252385440830003562864596526783041642839503021971063376357008074915552376428328731136483663744820469686105288592368298926901292910626268762778244322506169281756334400474742806085459073964448814017732754877459469553488457823818023071215784114361987736102763451397090579320055126950518876975347921359682691451285467015264015833906212788879248430855581893004126707759194462565421584396404786955198696642375471402265077940908657031103449749801532597558937459150383728765317768933258996277614458941651945286856355169963698189716694570878316260564042637519131886975982635509005505352799272359177972980568636990078705340335983775090502032474170786795485607542914823105183601047586519335925049891753661823202026130024153005785939917855780844926084265895377431611802054125921294082274069531796358467960094794991687711758546398454541208000821374248599022791205799433523270965545865187653694606309758024709454506091977839736652142524664685434736653593104410363329374208530179391368017232146064001343030438718002770200422523050007832064052471090760822343836926793832508838368363843997040384110713248146776189116258261016391532816420082722875013696579255995561442911849741766376230869239394140869681540086044863472698708843377395537700502534594609323410372663120777893398254382342988917222459560893184919087099389129012831448294216099343862516151101025854735323910839941457469290211668248282392792311604486604642105604048849143393182154066904061992973734706401723945074481583800827037796983151866314624930946387194242932024808703636871133000124904040524583903410371802581250647650261753624097407383933047350364718912739064242054160839129744043721162104964176453206958220779768717729449954045910659218535421917533435747994613589303681268516270727067442201308648030112205040228303890791603/208655913260111492323763321897639895568635133177510403371780908183024477528282543066741819090670243660151495849576027411199698396123504473107784898756814989479674370946674142771625397192693599914920145592793997255731343284656264133504031579073719091863406706739996772789072439738749908986075908945008962858942423158419003085318270056760668891346648838257992676431574780731633236767596527913867970861860121979321732506504302865835279019646542674547955218590905685904927062727734553055711218536629037193885944652231498665770242547001530025836019795048739037007829211263741604834588675614557982874600376380745607685755453698449368240326111053097339171784595888861558863633524814247726720413430477262281677311450806695132541945250857663406691478564144014909685068992926853450407810570675494108694630261176632713508906054489016724223132702567977324348510950579185004171213210201873973331943229232467922189598250605551428274163400274165102303500471080311842208619858408433872523426859255402836319611867349051906311466260721867418308350883995064058768463551030067790246343029737629141576366423930022135148974389573393465860440609397833528749114263113468097749234631291717433768292117722631811495782178232734858733941250127103311565199036880498744705320073750509240055792377287510556255217736456401702223324381613677363881347812779377352812897121538156392927904671540967777506767558131597627522116805892965753328284848203876556399826532275132846548418575009209220576307835282781347208249793884417306263376202604690996800771965479830513931837404003186752774393762047591962767780029670467830192216478865942042913758511771743422673591372314011666637443250957326210463583627422757478380791517841250267522744305214138754721788109707332040762288084373499216047265408146293287016031093667525861136258028355158679696615869076253916481014497024710967862816647447722439301019618618113989421575087144739155699307814135469602385551105207524156924901452528220056093840944990939052732843871424511554408738112712732003626579703417738456575348319040498915791840367430657743022376364146376167608116794041866498443936878156991516449228551115762954812288576711324224369938353436595148002244018539819524337035566147326584689438207149132545287006134892806760229942678406135763463537537734681888229278818329671927140706110192891184332276390554360219572354147075637227636704463141445150550152350840901538940367075044861541057719262847342855662292448160118146360617931031354423279129054214512470899077827265710467662598821073272791429759253767126444953932545069979863826904753618578643344288878036353832227695694205652210333119812656294733311676870426343496576730795545960179380325228041330663191574494374912420343056869346941192268010123260489502912762165589891142810038755783899054700120311371759652906236038951256407984064204546298974543937490405240976378195847123528674372120938506662993468858997617268622224379491198749390120571397593373469404830479007396729263005214493122843886702683145337632914388275943853027055564201088906435734720856374284959730855538955622414092340759740622732790658030920112478387712994643440214034897885923010526070121834918110357562672523395101731434163870184026954336531397631853612784291289833956770470476193174849105042067915989223922694665041341754009705329226544230708197108209006720114845079412618667938248449353634349336998930474290974476849732204492251125227253585365284417694391174402025198324026509097347019783466644749890190964494787588468349538023880081054666668822949177779885957104103003762901810312358548599159588412913237864071697495109947440909347190488744147157193504663729019474649451036239609156369273774492513579572734156510092794092909633243076009261821756986480304884176257280126504688235376302159529389730795594341921173202616847585269506990297063398237837379527567839834098194524727328378172970172124671177451314951246830772415521785182661536237709948096045747848080902125839304408570451413700900309480198394203715397238664836211577459843831349439549789518664771490994891241082331715493223235716323587350967117115475873603757757554415228251211564082466070319834438196643980161989546797317711491466051957511364936487698391426084886239198946992841447697982461812599008399761328533077106243844187529013469017814936294495301901340966597901271704488277720016189351071312969723716130539217482026895999998922864900528241076213032467169246771017387161945590462659615513636577627291171386924384983166551960733155847233644355461179156962505305519186774374167426339745767955042613748413044551812957942622628551400919876714616034849665393777557999008412743628789650485259987872682269058562100899171690373229813928277840815687686499288876301556439946603269999506253869799494590165166873732676343161913736211920501098824804684954538463771067200111180969216361921397384984996272990126180593382790057211988883568409533809990762549241366141329863887277538199667184644834740519937963947454592286922210971780704740813019422792708784298070695464408877230068535922369346217091042134631618648656091886795569436514368356925757645014537571182210731227517707418770336537090279798361055075178426593070947352637072938100891543568816978760661003669429564317756504683833078466348543470611679682936267695844009916559352882452996046800804723670003340232854075837776423631618350978773073030057887856734071199918200036656493351216756419870589175625139984974941115880340882336742446600489723369924211350561240212421605335220278541910489509297176696969773534087313479257327049603101494999201613865695358977017612047372542078396773305452135551989875708284567169107241785336733917853579122104869725111431141024273788428194135748381731461612197926546884679244391511750387447290020938350827736909414605140923175004449744191959620751359973022858000946967598307620593407927162428068455774554870383795410695357884412622642658390335555562226493101153994665279299322513115257378622497523971874188070832560842222717942200135872651243937624075999214302468498388568184252011421460258658568778632902219776000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,True,2e-20,2.7505939447837672e-33
