fixed_signed_mass,negativity,negative_label_probability,sign_node_mutual_information_bits
0.9868259031903286,0.0,0.0,0.0
0.9868259031903286,0.17683836709995648,0.13191944735314687,0.5626788760888038
0.9868259031903286,0.35367673419991297,0.2087599106273809,0.7391056582995004
0.9868259031903286,0.7073534683998259,0.2945424924536019,0.8745170155307567
0.9868259031903286,1.4147069367996519,0.37070703612595274,0.9512134272251207
0.9868259031903286,2.8294138735993037,0.42575403751799684,0.9840354196597492
