uses,time_per_use,adaptive_angle_upper_bound,parallel_achieved_half_diamond,full_adaptive_optimum_half_diamond,perfect
1,0.46776405910350305,1.0210176124166828,0.8526401643540922,0.8526401643540922,False
1,0.4767595217785704,1.0406525665016189,0.8627343859777917,0.8627343859777917,False
1,0.48575498445363774,1.0602875205865552,0.8724960070727971,0.8724960070727971,False
1,0.49475044712870514,1.0799224746714915,0.881921264348355,0.881921264348355,False
1,0.5037459098037724,1.0995574287564274,0.8910065241883678,0.8910065241883678,False
1,0.5127413724788399,1.119192382841364,0.8997482840522215,0.8997482840522215,False
1,0.5217368351539072,1.1388273369263,0.9081431738250813,0.9081431738250813,False
1,0.5307322978289746,1.158462291011236,0.9161879571171359,0.9161879571171359,False
1,0.5397277605040419,1.1780972450961724,0.9238795325112867,0.9238795325112867,False
1,0.5487232231791093,1.1977321991811085,0.9312149347588035,0.9312149347588035,False
1,0.5577186858541767,1.2173671532660448,0.9381913359224842,0.9381913359224842,False
1,0.5667141485292441,1.2370021073509812,0.944806046466878,0.944806046466878,False
1,0.5757096112043114,1.2566370614359172,0.9510565162951535,0.9510565162951535,False
1,0.5847050738793788,1.2762720155208533,0.9569403357322088,0.9569403357322088,False
1,0.5937005365544461,1.2959069696057894,0.9624552364536472,0.9624552364536472,False
1,0.6026959992295136,1.315541923690726,0.9675990923602598,0.9675990923602598,False
1,0.6116914619045809,1.335176877775662,0.9723699203976766,0.9723699203976766,False
1,0.6206869245796482,1.3548118318605982,0.9767658813208724,0.9767658813208724,False
1,0.6296823872547156,1.3744467859455345,0.9807852804032304,0.9807852804032304,False
1,0.6386778499297829,1.3940817400304706,0.9844265680898916,0.9844265680898916,False
1,0.6476733126048504,1.413716694115407,0.9876883405951378,0.9876883405951378,False
1,0.6566687752799177,1.4333516482003432,0.9905693404435773,0.9905693404435773,False
1,0.6656642379549851,1.4529866022852793,0.9930684569549263,0.9930684569549263,False
1,0.6746597006300524,1.4726215563702154,0.9951847266721968,0.9951847266721968,False
1,0.6836551633051198,1.4922565104551515,0.996917333733128,0.996917333733128,False
1,0.6926506259801871,1.5118914645400878,0.9982656101847159,0.9982656101847159,False
1,0.7016460886552546,1.5315264186250241,0.9992290362407229,0.9992290362407229,False
1,0.7106415513303219,1.5511613727099602,0.9998072404820648,0.9998072404820648,False
1,0.7196370140053893,1.5707963267948966,1.0,1.0,True
2,0.0,0.0,0.0,0.0,False
2,0.004497731337533683,0.019634954084936207,0.0196336924606283,0.0196336924606283,False
2,0.008995462675067366,0.039269908169872414,0.03925981575906861,0.03925981575906861,False
2,0.013493194012601049,0.05890486225480862,0.05887080365118903,0.05887080365118903,False
2,0.01799092535013473,0.07853981633974483,0.07845909572784494,0.07845909572784494,False
2,0.022488656687668414,0.09817477042468103,0.0980171403295606,0.0980171403295606,False
2,0.026986388025202097,0.11780972450961724,0.11753739745783764,0.11753739745783764,False
2,0.03148411936273578,0.13744467859455342,0.137012341681968,0.137012341681968,False
2,0.03598185070026946,0.15707963267948966,0.15643446504023087,0.15643446504023087,False
2,0.04047958203780315,0.17671458676442586,0.1757962799343545,0.1757962799343545,False
2,0.04497731337533683,0.19634954084936207,0.19509032201612825,0.19509032201612825,False
2,0.04947504471287051,0.21598449493429825,0.21430915306505072,0.21430915306505072,False
2,0.053972776050404195,0.23561944901923448,0.2334453638559054,0.2334453638559054,False
2,0.05847050738793788,0.2552544031041707,0.25249157701515795,0.25249157701515795,False
2,0.06296823872547155,0.27488935718910684,0.2714404498650742,0.2714404498650742,False
2,0.06746597006300524,0.2945243112740431,0.29028467725446233,0.29028467725446233,False
2,0.07196370140053893,0.3141592653589793,0.3090169943749474,0.3090169943749474,False
2,0.07646143273807261,0.3337942194439155,0.3276301795616935,0.3276301795616935,False
2,0.0809591640756063,0.3534291735288517,0.34611705707749296,0.34611705707749296,False
2,0.08545689541313997,0.3730641276137879,0.3644704998791496,0.3644704998791496,False
2,0.08995462675067366,0.39269908169872414,0.3826834323650898,0.3826834323650898,False
2,0.09445235808820734,0.41233403578366035,0.40074883310314097,0.40074883310314097,False
2,0.09895008942574102,0.4319689898685965,0.418659737537428,0.418659737537428,False
2,0.1034478207632747,0.4516039439535327,0.436409240673342,0.436409240673342,False
2,0.10794555210080839,0.47123889803846897,0.45399049973954675,0.45399049973954675,False
2,0.11244328343834208,0.4908738521234052,0.47139673682599764,0.47139673682599764,False
2,0.11694101477587576,0.5105088062083414,0.4886212414969549,0.4886212414969549,False
2,0.12143874611340943,0.5301437602932776,0.5056573733779846,0.5056573733779846,False
2,0.1259364774509431,0.5497787143782137,0.5224985647159488,0.5224985647159488,False
2,0.1304342087884768,0.56941366846315,0.5391383229110002,0.5391383229110002,False
2,0.13493194012601048,0.5890486225480862,0.5555702330196022,0.5555702330196022,False
2,0.13942967146354418,0.6086835766330224,0.5717879602276122,0.5717879602276122,False
2,0.14392740280107785,0.6283185307179586,0.5877852522924731,0.5877852522924731,False
2,0.14842513413861153,0.6479534848028947,0.6035559419535713,0.6035559419535713,False
2,0.15292286547614523,0.667588438887831,0.619093949309834,0.619093949309834,False
2,0.1574205968136789,0.6872233929727672,0.6343932841636455,0.6343932841636455,False
2,0.1619183281512126,0.7068583470577035,0.6494480483301837,0.6494480483301837,False
2,0.16641605948874627,0.7264933011426397,0.6642524379112817,0.6642524379112817,False
2,0.17091379082627994,0.7461282552275758,0.6788007455329417,0.6788007455329417,False
2,0.17541152216381364,0.7657632093125121,0.6930873625456359,0.6930873625456359,False
2,0.17990925350134732,0.7853981633974483,0.7071067811865475,0.7071067811865475,False
2,0.184406984838881,0.8050331174823844,0.7208535967029187,0.7208535967029187,False
2,0.1889047161764147,0.8246680715673207,0.7343225094356856,0.7343225094356856,False
2,0.19340244751394836,0.8443030256522569,0.7475083268625967,0.7475083268625967,False
2,0.19790017885148203,0.863937979737193,0.7604059656000308,0.7604059656000308,False
2,0.20239791018901573,0.8835729338221293,0.773010453362737,0.773010453362737,False
2,0.2068956415265494,0.9032078879070654,0.7853169308807448,0.7853169308807448,False
2,0.2113933728640831,0.9228428419920017,0.7973206537727071,0.7973206537727071,False
2,0.21589110420161678,0.9424777960769379,0.8090169943749475,0.8090169943749475,False
2,0.22038883553915045,0.962112750161874,0.8204014435255135,0.8204014435255135,False
2,0.22488656687668415,0.9817477042468103,0.8314696123025452,0.8314696123025452,False
2,0.22938429821421782,1.0013826583317464,0.8422172337162864,0.8422172337162864,False
2,0.23388202955175152,1.0210176124166828,0.8526401643540922,0.8526401643540922,False
2,0.2383797608892852,1.0406525665016189,0.8627343859777917,0.8627343859777917,False
2,0.24287749222681887,1.0602875205865552,0.8724960070727971,0.8724960070727971,False
2,0.24737522356435257,1.0799224746714915,0.881921264348355,0.881921264348355,False
2,0.2518729549018862,1.0995574287564274,0.8910065241883678,0.8910065241883678,False
2,0.25637068623941994,1.119192382841364,0.8997482840522215,0.8997482840522215,False
2,0.2608684175769536,1.1388273369263,0.9081431738250813,0.9081431738250813,False
2,0.2653661489144873,1.158462291011236,0.9161879571171359,0.9161879571171359,False
2,0.26986388025202096,1.1780972450961724,0.9238795325112867,0.9238795325112867,False
2,0.27436161158955463,1.1977321991811085,0.9312149347588035,0.9312149347588035,False
2,0.27885934292708836,1.2173671532660448,0.9381913359224842,0.9381913359224842,False
2,0.28335707426462203,1.2370021073509812,0.944806046466878,0.944806046466878,False
2,0.2878548056021557,1.2566370614359172,0.9510565162951535,0.9510565162951535,False
2,0.2923525369396894,1.2762720155208533,0.9569403357322088,0.9569403357322088,False
2,0.29685026827722305,1.2959069696057894,0.9624552364536472,0.9624552364536472,False
2,0.3013479996147568,1.315541923690726,0.9675990923602598,0.9675990923602598,False
2,0.30584573095229045,1.335176877775662,0.9723699203976766,0.9723699203976766,False
2,0.3103434622898241,1.3548118318605982,0.9767658813208724,0.9767658813208724,False
2,0.3148411936273578,1.3744467859455345,0.9807852804032304,0.9807852804032304,False
2,0.31933892496489147,1.3940817400304706,0.9844265680898916,0.9844265680898916,False
2,0.3238366563024252,1.413716694115407,0.9876883405951378,0.9876883405951378,False
2,0.32833438763995887,1.4333516482003432,0.9905693404435773,0.9905693404435773,False
2,0.33283211897749254,1.4529866022852793,0.9930684569549263,0.9930684569549263,False
2,0.3373298503150262,1.4726215563702154,0.9951847266721968,0.9951847266721968,False
2,0.3418275816525599,1.4922565104551515,0.996917333733128,0.996917333733128,False
2,0.34632531299009356,1.5118914645400878,0.9982656101847159,0.9982656101847159,False
2,0.3508230443276273,1.5315264186250241,0.9992290362407229,0.9992290362407229,False
2,0.35532077566516096,1.5511613727099602,0.9998072404820648,0.9998072404820648,False
2,0.35981850700269463,1.5707963267948966,1.0,1.0,True
3,0.0,0.0,0.0,0.0,False
3,0.002998487558355789,0.019634954084936207,0.0196336924606283,0.0196336924606283,False
3,0.005996975116711578,0.039269908169872414,0.03925981575906861,0.03925981575906861,False
3,0.008995462675067366,0.05890486225480862,0.05887080365118903,0.05887080365118903,False
3,0.011993950233423156,0.07853981633974483,0.07845909572784494,0.07845909572784494,False
3,0.014992437791778945,0.09817477042468105,0.09801714032956062,0.09801714032956062,False
3,0.01799092535013473,0.11780972450961724,0.11753739745783764,0.11753739745783764,False
3,0.02098941290849052,0.13744467859455345,0.13701234168196802,0.13701234168196802,False
3,0.02398790046684631,0.15707963267948966,0.15643446504023087,0.15643446504023087,False
3,0.0269863880252021,0.17671458676442586,0.1757962799343545,0.1757962799343545,False
3,0.02998487558355789,0.1963495408493621,0.19509032201612828,0.19509032201612828,False
3,0.03298336314191368,0.21598449493429828,0.21430915306505074,0.21430915306505074,False
3,0.03598185070026946,0.23561944901923448,0.2334453638559054,0.2334453638559054,False
3,0.038980338258625256,0.2552544031041707,0.25249157701515795,0.25249157701515795,False
3,0.04197882581698104,0.2748893571891069,0.27144044986507426,0.27144044986507426,False
3,0.044977313375336836,0.29452431127404316,0.2902846772544624,0.2902846772544624,False
3,0.04797580093369262,0.3141592653589793,0.3090169943749474,0.3090169943749474,False
3,0.05097428849204841,0.3337942194439155,0.3276301795616935,0.3276301795616935,False
3,0.0539727760504042,0.3534291735288517,0.34611705707749296,0.34611705707749296,False
3,0.05697126360875999,0.373064127613788,0.3644704998791497,0.3644704998791497,False
3,0.05996975116711578,0.3926990816987242,0.3826834323650898,0.3826834323650898,False
3,0.06296823872547157,0.41233403578366035,0.40074883310314097,0.40074883310314097,False
3,0.06596672628382735,0.43196898986859655,0.4186597375374281,0.4186597375374281,False
3,0.06896521384218314,0.4516039439535328,0.43640924067334214,0.43640924067334214,False
3,0.07196370140053893,0.47123889803846897,0.45399049973954675,0.45399049973954675,False
3,0.07496218895889473,0.49087385212340523,0.4713967368259977,0.4713967368259977,False
3,0.07796067651725051,0.5105088062083414,0.4886212414969549,0.4886212414969549,False
3,0.0809591640756063,0.5301437602932776,0.5056573733779846,0.5056573733779846,False
3,0.08395765163396209,0.5497787143782138,0.5224985647159488,0.5224985647159488,False
3,0.08695613919231787,0.56941366846315,0.5391383229110002,0.5391383229110002,False
3,0.08995462675067367,0.5890486225480863,0.5555702330196023,0.5555702330196023,False
3,0.09295311430902946,0.6086835766330224,0.5717879602276122,0.5717879602276122,False
3,0.09595160186738524,0.6283185307179586,0.5877852522924731,0.5877852522924731,False
3,0.09895008942574103,0.6479534848028948,0.6035559419535714,0.6035559419535714,False
3,0.10194857698409682,0.667588438887831,0.619093949309834,0.619093949309834,False
3,0.10494706454245262,0.6872233929727674,0.6343932841636456,0.6343932841636456,False
3,0.1079455521008084,0.7068583470577035,0.6494480483301837,0.6494480483301837,False
3,0.11094403965916419,0.7264933011426397,0.6642524379112817,0.6642524379112817,False
