pair,window_idx,start,stop,max_abs_corr,best_lag_ms,corr_at_0ms,corr_at_10ms,mean_abs_corr
H1-L1,230,1884160,1916928,0.010180826674671606,0.244140625,-0.009898417817668526,-0.004943414542350161,0.005223247571882964
H1-L1,231,1892352,1925120,0.012015988575912418,0.244140625,-0.011506683214052935,-0.0033799527572080986,0.006178326621920223
H1-L1,232,1900544,1933312,0.009714270327075438,0.244140625,-0.00936231711784739,-0.004621020657763006,0.005456628597706827
H1-L1,233,1908736,1941504,0.005706791059000986,-9.033203125,-0.0024907144730722097,0.0010499033842215485,0.002784182802113363
H1-L1,234,1916928,1949696,0.0060852219489008295,-3.90625,0.005856007665820557,-0.0003713161924671934,0.003599575743827525
H1-L1,235,1925120,1957888,0.007461481027562315,14.892578125,0.004574254498532178,-0.004336537698369552,0.004485324335577275
H1-L1,236,1933312,1966080,0.0067774146669601215,-13.427734375,0.0002825470258582042,-0.004918730648705327,0.0039134672547275606
H1-L1,237,1941504,1974272,0.010045643879736653,-13.427734375,0.0003201078310636006,-0.006452044826115557,0.005580849440959725
H1-L1,238,1949696,1982464,0.0021247938240135703,8.544921875,7.876618269466358e-05,0.0013819348937005847,0.0008422715745249272
H1-L1,239,1957888,1990656,0.0040217162385054305,4.8828125,0.0020460037265608187,0.0015017091403305399,0.0018757781659151534
H1-L1,240,1966080,1998848,0.010859556138100083,0.9765625,0.00806601602560872,0.00425050484787015,0.00562313084905336
H1-L1,241,1974272,2007040,0.0020674420414804723,11.962890625,-0.0016706140453084692,-0.0020004934553362586,0.000792150105080404
H1-L1,242,1982464,2015232,0.0054661507272804645,10.009765625,-0.0016559591891192075,-0.0054661507272804645,0.0035432532426310703
H1-L1,243,1990656,2023424,0.004879341180242012,-2.44140625,-0.004529378358549465,0.00037683980954933915,0.00270330159075707
H1-L1,244,1998848,2031616,0.010612574754725755,-0.9765625,-0.009006123810453978,-0.0017584592061583983,0.005633672234725258
H1-L1,245,2007040,2039808,0.00847878145655269,-2.685546875,-0.007737445077004988,-0.0005829931764347447,0.004937926984455322
H1-L1,246,2015232,2048000,0.0054153776392857796,13.18359375,-0.0023882700111611758,-0.004076447794315323,0.0025566465038339334
H1-L1,247,2023424,2056192,0.012267312328970643,14.892578125,0.008211770924410604,-0.0057794716530511275,0.006798059834217769
H1-L1,248,2031616,2064384,0.016148363651395062,14.892578125,0.009147010286182417,-0.009872740170589808,0.010209412089600169
H1-L1,249,2039808,2072576,0.023006239939069934,14.892578125,0.01214989897341831,-0.01327261939837682,0.01318970857416096
H1-L1,250,2048000,2080768,0.015757284855723138,-4.150390625,0.012881800389103401,-0.006162873520618407,0.0091756319459452
H1-L1,251,2056192,2088960,0.02262857634797669,-4.638671875,0.018010327319935432,-0.0087990973267401,0.013506967639564809
H1-L1,252,2064384,2097152,0.025084314290033438,-3.173828125,-0.01038714324292947,0.0015695380702888252,0.009163111385816684
H1-V1,0,0,32768,0.004353605229046309,0.9765625,-0.0026193833558188096,-0.000673515987852381,0.0013427354257214174
H1-V1,1,8192,40960,0.0015710470966879477,-14.892578125,0.0011512637654247238,0.0008319628976783826,0.0006272861239214766
H1-V1,2,16384,49152,0.0014848857566983628,12.939453125,-3.039170636114043e-05,0.00038667298363876496,0.0005491166823233094
H1-V1,3,24576,57344,0.0016823620381944526,14.892578125,-0.0013933926688678225,0.0002480200491789875,0.0006011437545851168
H1-V1,4,32768,65536,0.0015665644993862156,-14.892578125,-0.0005557293103830704,-0.00010562969016251166,0.0004119636543302621
H1-V1,5,40960,73728,0.001997038566111867,-13.18359375,0.00012196814639536491,-0.00022876386443596142,0.0007060421985531357
H1-V1,6,49152,81920,0.0022538023504959834,12.6953125,0.0004027484225852765,-0.001254933980160731,0.001049567227563545
H1-V1,7,57344,90112,0.003258863160878919,14.404296875,0.0007710696306838439,-0.002516552009874558,0.0014444411609666366
H1-V1,8,65536,98304,0.002177729909376995,-12.20703125,-5.1993812603874836e-05,-0.0017908575445106057,0.0010956366872782335
H1-V1,9,73728,106496,0.0020588458686820153,13.427734375,-0.0008494684919088072,-0.0005919795089967748,0.0007848845117274575
H1-V1,10,81920,114688,0.00139000130571854,13.427734375,-4.430459108789246e-05,0.00015719575506509766,0.0004316969917709494
H1-V1,11,90112,122880,0.0018616587818204714,13.916015625,0.0005579117201375118,0.0014337596459354197,0.0007620133920866046
H1-V1,12,98304,131072,0.0018602541013881218,13.916015625,0.0008570117759637947,0.0012047371524467245,0.0006956013244800435
H1-V1,13,106496,139264,0.001171351010171368,0.9765625,0.0001121614845608554,-0.0005252928368626254,0.0004645332761679789
H1-V1,14,114688,147456,0.001291091358633326,14.16015625,-0.00014376445067275324,-0.0011208630011747742,0.0006103874275493202
H1-V1,15,122880,155648,0.0015752957278727042,11.71875,-0.0008102354289892943,-0.001126355138395089,0.0008348405216284126
H1-V1,16,131072,163840,0.0014195187196236673,-14.892578125,-0.0013838680012290743,-0.00042946084651474903,0.0006175035126856743
H1-V1,17,139264,172032,0.0005249477867708236,-6.103515625,-0.00041121941621640004,0.0001687838135033155,0.0001850618979390753
H1-V1,18,147456,180224,0.0008357955488997331,13.671875,-0.00043779829181954323,0.0003767848871068659,0.0003671807213761782
H1-V1,19,155648,188416,0.000740920833233535,9.033203125,-8.079018442598858e-05,9.205254593836983e-05,0.00021384056119745436
H1-V1,20,163840,196608,0.0009008370352081257,1.220703125,0.0003443188641905581,0.00010122321640995639,0.00039663931691884854
H1-V1,21,172032,204800,0.0013888489997995275,7.568359375,0.0006505851275297693,0.0010442812703403055,0.0007527774815835321
H1-V1,22,180224,212992,0.0014440092443180886,1.46484375,0.0011856582162546884,0.0008152513770211388,0.0007563019797351331
H1-V1,23,188416,221184,0.0022594701399733827,7.32421875,0.0013947256274817294,0.0015678376382475283,0.0012640128480202817
H1-V1,24,196608,229376,0.0018190042061785449,7.080078125,0.001154121116932937,0.0012749789187513857,0.0010616506597719605
H1-V1,25,204800,237568,0.0018139512157488511,7.32421875,0.0010382982264110412,0.0014885848210421928,0.001079444601201155
H1-V1,26,212992,245760,0.002503993687857419,-14.16015625,0.001428976073632923,0.0022707218919513325,0.0012895371816718459
H1-V1,27,221184,253952,0.0019028675424656416,0.732421875,0.0011704502376810358,0.0008624824374780709,0.0008211513047294038
H1-V1,28,229376,262144,0.0017516009919517363,1.46484375,0.0011523985795117426,0.0005275889662867164,0.0008299606308774731
H1-V1,29,237568,270336,0.0014041047841718676,1.708984375,0.0011879350640971072,0.0006994077183289108,0.0006439575202770219
H1-V1,30,245760,278528,0.0011042583325113235,-6.34765625,0.00039097573111356856,0.00011913227095353001,0.00046056608983324776
H1-V1,31,253952,286720,0.0007801965604456215,-7.080078125,-0.00046053805298798415,-0.0005537772683134695,0.0003409983234533426
H1-V1,32,262144,294912,0.0011408176792096312,-12.451171875,0.0001670884499301185,0.00023094565248952747,0.0004086115743021128
H1-V1,33,270336,303104,0.0010277952532678776,-10.25390625,-3.452452317471274e-05,0.0006092630403979608,0.00035559453733838585
H1-V1,34,278528,311296,0.001385496648559586,-13.18359375,-0.00029848519847558766,0.0003738786394584424,0.0005829813710203091
H1-V1,35,286720,319488,0.0018540341563788166,-14.892578125,0.0007049326379021316,0.00046882027975809283,0.0007109181779085483
H1-V1,36,294912,327680,0.0007995772201723012,4.8828125,-0.00028770111584473286,-0.00017822130060865323,0.00033222051480818153
H1-V1,37,303104,335872,0.0014027511270402469,5.615234375,-0.000943403837681723,-0.0007994358155573702,0.0006119494833719949
H1-V1,38,311296,344064,0.0015253999754563947,3.662109375,-0.000779729002423467,-0.0009608806358160575,0.0006686339434650782
H1-V1,39,319488,352256,0.0011463031206434117,6.591796875,-0.0006146038914668963,-4.8923688562422634e-05,0.00046964053680544944
H1-V1,40,327680,360448,0.0010040613677544307,7.8125,-3.818692932719735e-05,0.0009531988658898634,0.0004955135914494035
H1-V1,41,335872,368640,0.0013101804964242823,3.90625,0.0006006234910854544,0.0007860142894065752,0.0006764325953297497
H1-V1,42,344064,376832,0.0012348010535523622,10.7421875,0.0002864797529672401,0.0007640369150146315,0.0006586820682548894
H1-V1,43,352256,385024,0.0007938376709742198,-14.16015625,-0.00011649873357534086,0.00046235499029849083,0.0002870833005733624
H1-V1,44,360448,393216,0.0008791673311180414,-1.220703125,-0.000710211042971019,6.170073604054395e-05,0.0004283336819160274
H1-V1,45,368640,401408,0.0009238959173277481,0.244140625,-0.000877327426143075,-0.00030515801164087824,0.00041744952682517286
H1-V1,46,376832,409600,0.0012880687050829851,-14.404296875,-0.0007798956941764646,-0.000902595400458295,0.0004441193438149932
H1-V1,47,385024,417792,0.0008925622859185209,-14.892578125,-0.0005242984595731952,-0.00031312069523525094,0.00031747427783501047
H1-V1,48,393216,425984,0.0022201740871394047,-10.986328125,0.00023539892631570524,-0.0009631380413676048,0.0009990109807347465
H1-V1,49,401408,434176,0.0021053817148552647,-13.18359375,4.7955473756213354e-05,-0.0011541468578239462,0.0010003044615773447
H1-V1,50,409600,442368,0.0020918508924796563,12.451171875,9.599810080092719e-05,-0.00201016365432998,0.0012779747387458688
H1-V1,51,417792,450560,0.002328277584098197,10.25390625,-0.0004693053221389103,-0.002252865126008243,0.0011141062185428927
H1-V1,52,425984,458752,0.0015606186513121697,-14.6484375,-0.0012083474405606715,-0.0008246791388520751,0.000562921064215494
H1-V1,53,434176,466944,0.002133754915235126,-12.6953125,-0.00031962644478840136,-0.00017042416188219468,0.0006907709687581381
H1-V1,54,442368,475136,0.0008923284432542153,0.732421875,0.0004913452339955764,0.0005885800222366921,0.0004499898311874349
H1-V1,55,450560,483328,0.00168309656106721,14.892578125,0.001241070042065828,-0.00012301536396175773,0.0005667220098995175
H1-V1,56,458752,491520,0.001828532360386589,0.0,0.001828532360386589,2.2135954758432278e-05,0.0006788016611700621
H1-V1,57,466944,499712,0.0017018056446289102,14.16015625,0.00041286617204868456,-0.0010348254814505078,0.0006189206901016625
H1-V1,58,475136,507904,0.0017384457511939585,-0.732421875,-0.0003208312600388175,-0.0009262390867122018,0.0006540943910179177
H1-V1,59,483328,516096,0.0018458009693708784,1.220703125,0.0001721675479819974,0.0011006394748432323,0.0006923889982289593
H1-V1,60,491520,524288,0.0015117603955927179,12.451171875,-7.996248090946786e-06,0.001078238358576659,0.0005685045624259802
H1-V1,61,499712,532480,0.0019295353350609046,0.244140625,0.0015012176081796746,0.0005793618007437623,0.0006195747570387588
H1-V1,62,507904,540672,0.002292466767657314,0.0,0.002292466767657314,0.00012682781809574456,0.0009030152453178418
H1-V1,63,516096,548864,0.0009028181811209661,-14.892578125,0.0006565127927055115,0.00021223564885251522,0.0003130332609638091
H1-V1,64,524288,557056,0.0013157516087870553,14.892578125,-0.0001854959467476235,0.0003112706862861129,0.0004866736715456344
H1-V1,65,532480,565248,0.000848331089230504,-7.32421875,-0.0003766252346527215,0.0004997262263221107,0.0003436492193823884
H1-V1,66,540672,573440,0.0015543125998597632,-0.48828125,-0.0009265351350902666,0.0008890976059616233,0.0006518395828676365
H1-V1,67,548864,581632,0.0011474946294652252,13.916015625,0.00014139000277642465,0.0004256129300813838,0.00030909504976877185
H1-V1,68,557056,589824,0.000961685910967632,14.6484375,0.0008617841228774944,-0.00025077271358110953,0.00038990770192082354
H1-V1,69,565248,598016,0.000788194420146198,14.404296875,0.00023565740403369307,-0.0004237589243115863,0.0002541879499252156
H1-V1,70,573440,606208,0.0007453152464531786,-0.9765625,-5.352736660747736e-06,-2.6506050893753265e-05,0.00022988045283871673
H1-V1,71,581632,614400,0.0011192731807651197,9.033203125,-0.0007330038384291024,-0.0005357216542832306,0.0005270183530813583
H1-V1,72,589824,622592,0.0007315828836096162,2.9296875,-0.00025463651498842206,-0.00035417688603145664,0.0003582318693336901
H1-V1,73,598016,630784,0.0017475767640653427,-14.892578125,0.0006607572072040815,0.0005063504324747356,0.0006416514559691517
H1-V1,74,606208,638976,0.0012481740817405626,13.18359375,0.0005687995761864666,0.00030261969244218005,0.0005454241128315734
H1-V1,75,614400,647168,0.0019748556720699025,1.220703125,0.000921806814361106,0.0009249416440046515,0.0009591436898925976
H1-V1,76,622592,655360,0.0013192624873383158,0.732421875,0.0004064856588972817,0.0006081789786334138,0.00046297597059206865
H1-V1,77,630784,663552,0.0018684703221596797,-13.427734375,-0.00038818640146413066,-0.00020438194154739832,0.000730601503965262
H1-V1,78,638976,671744,0.0018976951866270851,0.9765625,-0.00029617741435323,-0.0002897875180866514,0.0007607233050945334
H1-V1,79,647168,679936,0.002088373401016792,1.220703125,-0.0005301720904379587,-0.0007520545669795047,0.0007533738247868984
H1-V1,80,655360,688128,0.0013413601557460597,7.568359375,-0.0006224435271024342,-0.000717840930450868,0.0005199660764727809
H1-V1,81,663552,696320,0.0013201300037719561,13.671875,-0.0006816507374693738,-0.00015199987486489203,0.0004400984794989904
H1-V1,82,671744,704512,0.0014194168664712953,13.427734375,-0.00028360981819834825,0.0003374219176540036,0.000507214313406233
H1-V1,83,679936,712704,0.0014750992488450707,10.986328125,0.0004132317078250238,0.0003137073539779366,0.0005249686692967306
H1-V1,84,688128,720896,0.0008527796033445989,14.6484375,0.0003543473378436238,-0.0004354055763365943,0.0002913732939967467
H1-V1,85,696320,729088,0.0018039283269472971,13.427734375,7.070759701797845e-06,-0.00048752502358398095,0.000651495807770246
H1-V1,86,704512,737280,0.0024314774631353634,-11.23046875,-0.00046457672666639846,0.0012415733870764659,0.0012926353757185865
H1-V1,87,712704,745472,0.0024297795722360853,12.451171875,-0.0005406675123449228,0.0021737815761283816,0.0013635804324485413
H1-V1,88,720896,753664,0.002516971747912739,14.16015625,-0.00029987654070064775,0.0023973795206739504,0.0014597265834648664
H1-V1,89,729088,761856,0.0012581410384598834,7.8125,0.00040344115274854725,0.0011729826894413672,0.0006887680969980814
H1-V1,90,737280,770048,0.0006169871518051335,14.892578125,0.0005372922608695206,-0.00015377727846186743,0.0003220335525832948
H1-V1,91,745472,778240,0.0010715150002030356,11.962890625,6.592132485178028e-05,-0.0008846135812426186,0.0003249479988849569
H1-V1,92,753664,786432,0.0011423971830093272,13.916015625,-0.00015868026832033922,-0.0007943741019993378,0.00039234404732634584
H1-V1,93,761856,794624,0.0010538495283249941,13.671875,-0.0004585395818878637,-0.0005018267962514191,0.0003505817188730933
H1-V1,94,770048,802816,0.0010898367051089578,1.953125,-0.0009199094018689557,-0.0006230874204797735,0.00043455248470017864
H1-V1,95,778240,811008,0.0011672032329395694,1.953125,-0.0009198329062978669,-0.0008018178891386784,0.0006249112520907439
H1-V1,96,786432,819200,0.001578938289221647,3.41796875,-0.0009017907327720419,-0.0012501336618287386,0.0008606530149607564
H1-V1,97,794624,827392,0.0023644042247070907,1.708984375,-0.0020460301498767515,-0.0012436311363429125,0.0011839712709493305
H1-V1,98,802816,835584,0.0020246767247664855,1.220703125,-0.0015858405946323013,-0.0008507000843933743,0.0010186272319744187
H1-V1,99,811008,843776,0.0018905928336223263,4.638671875,-0.0010715691869927454,-0.0012482101675985512,0.000990330947769168
H1-V1,100,819200,851968,0.0012804592365330725,6.34765625,-0.0007337562919102029,-0.0007857429627060413,0.0006893094779582442
H1-V1,101,827392,860160,0.0008016479876528875,-13.427734375,0.000303752221325729,-0.00013830349186693783,0.00030502315426083156
H1-V1,102,835584,868352,0.001035454744592724,1.220703125,8.380784206672491e-05,-0.0001751740607307522,0.00037204892451485756
H1-V1,103,843776,876544,0.0013237172190258058,-14.16015625,-0.00014392751435284023,0.0007235369253675684,0.00046669309776087184
H1-V1,104,851968,884736,0.001259618937486011,-9.765625,-0.0005843476166648479,0.00045629909038054334,0.0005344232527232066
H1-V1,105,860160,892928,0.0023756511074131607,8.30078125,-0.0016504126283396505,-0.0015617335901197897,0.0013282191257473171
H1-V1,106,868352,901120,0.0023808338351615013,8.30078125,-0.0009181898594523489,-0.0015262669812523626,0.0011473502366538288
H1-V1,107,876544,909312,0.0014916161579072767,2.197265625,-0.0014664972263068875,-0.0006819700938748491,0.000773478599646049
H1-V1,108,884736,917504,0.0014579278688519079,0.0,-0.0014579278688519079,-0.000406026162574132,0.0005708666792168942
H1-V1,109,892928,925696,0.0012402845683074498,-13.916015625,-0.00034986253787777524,0.0007684424500433002,0.0006787447311416422
H1-V1,110,901120,933888,0.0014343788253579413,-14.16015625,-4.612087255114205e-05,0.0010743560663911255,0.0004805820312979813
H1-V1,111,909312,942080,0.0007999718765463189,-14.404296875,0.0005394597960072635,0.0003940811308544607,0.0003081475023983501
H1-V1,112,917504,950272,0.00153728230409632,13.427734375,0.0010063323694138589,0.0002179363222209318,0.0005481171822785659
H1-V1,113,925696,958464,0.0008917419961210995,11.474609375,0.00047140648826780754,3.8514592261394425e-05,0.0002723615912213615
H1-V1,114,933888,966656,0.0009657278201435392,14.6484375,-0.0004102620311427968,0.00023612743537958754,0.0002614091726018124
H1-V1,115,942080,974848,0.0009641412087013931,0.732421875,0.00043243723202833283,0.0006038988216074869,0.00048508962416661755
H1-V1,116,950272,983040,0.0010683110205340555,14.16015625,0.0002794358622870514,0.0006343941120787563,0.0003167090300188707
H1-V1,117,958464,991232,0.0008874007890081265,7.8125,0.0008253267349184403,0.0006565784711352777,0.00041669488429421615
H1-V1,118,966656,999424,0.0008320551095754218,1.708984375,0.0006289850489251347,0.0005340221783715918,0.00037555718985594037
H1-V1,119,974848,1007616,0.0006200035630531288,-12.451171875,-0.000200055317034829,-0.00016632004605614492,0.00019719728936127773
H1-V1,120,983040,1015808,0.0009347299219058309,-14.892578125,-0.00022008760305108226,1.8454131430439547e-05,0.00022779858273728554
H1-V1,121,991232,1024000,0.0008201763456075632,-13.18359375,-0.00010823572370188867,0.00041979254726747916,0.00031816382460436894
H1-V1,122,999424,1032192,0.001414211375323362,-9.27734375,0.0006567712707517306,-0.00037799083170707716,0.0005138891864212322
H1-V1,123,1007616,1040384,0.0012285243807634019,-0.732421875,0.0001601120179632216,-0.0004871676985018283,0.0003903257448307643
H1-V1,124,1015808,1048576,0.0013487886254311067,-0.732421875,-3.560203310412263e-05,-0.0005962175392420867,0.0004899582218371112
H1-V1,125,1024000,1056768,0.001550975011033755,13.671875,0.00021500146555524798,-0.0005033361229931355,0.0006522270960213496
H1-V1,126,1032192,1064960,0.00157287387096713,-13.916015625,0.000323091696901282,0.0008587176533467353,0.0005304055863027024
H1-V1,127,1040384,1073152,0.0014925053343261352,-14.404296875,0.0008238718478844675,0.0006737033029415961,0.0004682472168875738
H1-V1,128,1048576,1081344,0.0013323959169521925,12.451171875,0.0006062081700636961,-0.0009325865901148638,0.0004605624845331336
H1-V1,129,1056768,1089536,0.0014190779238354718,0.732421875,1.6025901766368558e-05,-0.000488962779260339,0.0005165683068796359
H1-V1,130,1064960,1097728,0.0016298643902149983,9.27734375,-0.0006448175138577809,-0.0009472595346291106,0.0007693997853783774
H1-V1,131,1073152,1105920,0.002775660697723121,13.671875,-0.0010809244254437298,-0.00125409940450033,0.0010364931759583018
H1-V1,132,1081344,1114112,0.002192181077211336,13.18359375,-5.0126750893116174e-05,-0.0007261907765369806,0.0009378877195834093
H1-V1,133,1089536,1122304,0.002497849696953566,12.939453125,0.0003848624959994566,-0.00010340313022525527,0.00074860620197579
H1-V1,134,1097728,1130496,0.0007859998831326781,7.8125,0.00037624485514366256,0.0006551085036268339,0.00031350497070311976
H1-V1,135,1105920,1138688,0.001697021382363231,-12.939453125,0.0008185718952180308,-0.00019707275459788378,0.0006095571929062736
H1-V1,136,1114112,1146880,0.0014882196131057086,10.986328125,0.000583505693669051,0.00014293247877943902,0.0005589535807500441
H1-V1,137,1122304,1155072,0.0015703747765326143,-0.9765625,0.0002330770434051653,0.000279919632410062,0.0006237611294906659
H1-V1,138,1130496,1163264,0.0015995209088432065,-1.220703125,0.0005058272812268621,-0.0001526420674432269,0.0007755834282931137
H1-V1,139,1138688,1171456,0.0017020605993790898,14.892578125,0.001357952442655926,-9.806407235035859e-05,0.0008702172141042987
H1-V1,140,1146880,1179648,0.0016287570848306809,14.6484375,0.0014278268472190285,3.032438886137442e-05,0.0007232496117171238
H1-V1,141,1155072,1187840,0.001608980844624328,-0.48828125,0.0012466704696225469,0.00028866474284151047,0.0006471525578896468
H1-V1,142,1163264,1196032,0.0017451906754191674,6.34765625,0.0014774691120725343,0.0005259751151154591,0.0009028166993867517
H1-V1,143,1171456,1204224,0.0012427247597485164,0.48828125,0.0010451130480906227,0.0006186411421713329,0.0005564282006434033
H1-V1,144,1179648,1212416,0.001095427003752626,13.18359375,0.0003600838238707785,0.0003432411562130704,0.0003691733940384329
H1-V1,145,1187840,1220608,0.000699000536599319,-7.568359375,0.00026967241901877214,-2.0303337281757447e-06,0.0002367216175886256
H1-V1,146,1196032,1228800,0.00115628222185757,-12.20703125,-0.00055420567108723,-0.0007037174945739039,0.00048672290691309733
H1-V1,147,1204224,1236992,0.0005554124167117026,-12.451171875,-4.5093876371600394e-05,-0.00037796097153535834,0.00021037214386773317
H1-V1,148,1212416,1245184,0.0015023308033926676,-6.591796875,0.0008106706848685248,-0.00045134262884148434,0.0006634905398953105
H1-V1,149,1220608,1253376,0.001313262974118005,-6.591796875,0.0009466690348535813,-0.00039913149210101635,0.0005885451664463663
H1-V1,150,1228800,1261568,0.001850185538880068,-1.708984375,0.0016746917735260024,-0.0003086098130802671,0.0007565572172378363
H1-V1,151,1236992,1269760,0.0008318310729371544,-7.8125,0.0005448084026750722,-0.0002341228905210995,0.00037593804555917555
H1-V1,152,1245184,1277952,0.0018622152700926502,-11.23046875,-0.0007294748315778898,0.0007214266567954149,0.0008168309045758067
H1-V1,153,1253376,1286144,0.0011601572799885282,-5.859375,-0.0007615067960508472,0.0006388799393507447,0.0005138229314182487
H1-V1,154,1261568,1294336,0.001339813563623443,-5.615234375,-0.00045885034059349754,0.0005536417475312277,0.0003759137690036936
H1-V1,155,1269760,1302528,0.0009686721298559135,-13.18359375,-2.0480249063558318e-05,-0.000412027154761705,0.0003935134824571793
H1-V1,156,1277952,1310720,0.0009945016697895082,-13.671875,0.00044591648365939983,-0.0006059395723158304,0.000354850769192554
H1-V1,157,1286144,1318912,0.0008274281014792385,-7.32421875,0.000769090251194333,2.3199800652180185e-05,0.00039551900053844916
H1-V1,158,1294336,1327104,0.0015491324969712588,12.6953125,-0.00018340153895362438,0.0010394682806001173,0.0007473881463684644
H1-V1,159,1302528,1335296,0.00149860598503018,10.498046875,2.6305126290830976e-05,0.001177041381546733,0.0006961797315351413
H1-V1,160,1310720,1343488,0.0007823741773189622,-8.7890625,0.00010686794899652065,0.00018369018327543324,0.0002646754813336022
H1-V1,161,1318912,1351680,0.0009580007034583162,-13.18359375,-1.3896727827603312e-05,0.00011178229834930007,0.0002457742311306135
H1-V1,162,1327104,1359872,0.0021262369477080202,-14.16015625,-0.0006720995850328937,-0.0017897037359845712,0.001140224082814279
H1-V1,163,1335296,1368064,0.0015261420653774563,4.150390625,-0.0012922659606333944,-0.0008422027933034379,0.0006863870548390042
H1-V1,164,1343488,1376256,0.0012321175395564666,-1.708984375,-0.0010117370899431683,0.0002210980371456189,0.0005084431021813659
H1-V1,165,1351680,1384448,0.0010177668868518344,14.892578125,-0.000672261715650304,0.00018479480049004082,0.0003299597725295721
H1-V1,166,1359872,1392640,0.000986547708101467,13.916015625,5.502672166188598e-06,0.0005092925613854414,0.0003924836439535445
H1-V1,167,1368064,1400832,0.0007056020295993461,0.0,0.0007056020295993461,3.391919202583873e-05,0.0003162773572517876
H1-V1,168,1376256,1409024,0.0013901991937980303,6.591796875,0.0012529128616357449,0.0005558898884856449,0.0007630952742035754
H1-V1,169,1384448,1417216,0.0009729197371289188,6.591796875,0.0007579068455350266,0.0004150702407073836,0.0005326796724600095
H1-V1,170,1392640,1425408,0.0013168867529061168,-10.009765625,0.0007144721915428551,0.0005226084527808555,0.0006515391782969158
H1-V1,171,1400832,1433600,0.0009642846866108752,-10.25390625,0.0005513013878862784,0.00010530595379549068,0.0003516818330428533
H1-V1,172,1409024,1441792,0.0014584506231546332,8.30078125,-0.0007896167048418654,-0.0013083949690720319,0.0006646909825369509
H1-V1,173,1417216,1449984,0.0020053561905184784,4.150390625,-0.0016689584188299413,-0.0017205306317465735,0.0010844279404454205
H1-V1,174,1425408,1458176,0.002326267319363714,5.859375,-0.0018951361807020622,-0.0016852721656240154,0.0012553826214371049
H1-V1,175,1433600,1466368,0.0025484734802393464,0.0,-0.0025484734802393464,-0.0010868109706661788,0.001120990156491295
H1-V1,176,1441792,1474560,0.001501357458159038,-0.244140625,-0.0014109462832276546,0.00026766716244161075,0.0005730999470490172
H1-V1,177,1449984,1482752,0.0013343402329702213,11.71875,-6.853323047169966e-05,0.0009279198823141741,0.0005101337211000786
H1-V1,178,1458176,1490944,0.0021396502897581536,-14.892578125,0.0007578401225534807,0.0015592772959455623,0.0011403759575472517
H1-V1,179,1466368,1499136,0.002244151455135031,10.986328125,0.0007351648327360368,0.00026631095847929833,0.0008460537697731614
H1-V1,180,1474560,1507328,0.001086784279800273,6.8359375,0.0005289557742440946,-0.00025170051440857817,0.0003986889955110604
H1-V1,181,1482752,1515520,0.0021879496434688227,0.732421875,0.0003717402649715323,7.694557685931143e-05,0.0007773010499372258
H1-V1,182,1490944,1523712,0.002300917541601836,-12.939453125,0.0008223986858880948,-0.00043168437490503074,0.0010897879748869737
H1-V1,183,1499136,1531904,0.002054358069340707,-11.474609375,0.0009699464562854352,-0.00044401582241054973,0.0006831197197151747
H1-V1,184,1507328,1540096,0.0017215590737165263,-0.9765625,-0.0002385050920118118,0.0003701464418785781,0.0006278681335840506
H1-V1,185,1515520,1548288,0.001443795277445968,14.892578125,-0.0006876081933250605,-0.00020749413176271092,0.0006535790612885146
H1-V1,186,1523712,1556480,0.00209423944039326,14.892578125,-0.001458057564076807,-0.00033192494651225707,0.0008028275629013452
H1-V1,187,1531904,1564672,0.0019241317804931722,1.953125,-0.0015820100648253686,-0.00039897042681011195,0.0007293563437581233
H1-V1,188,1540096,1572864,0.0023469971004276475,-14.892578125,-0.0008327059262847375,-0.0008856543009142241,0.0011396702306728393
H1-V1,189,1548288,1581056,0.0014145799388940795,8.544921875,-0.0005090303312538776,-0.0007230249076038266,0.0007758392173561796
H1-V1,190,1556480,1589248,0.0018959266049812322,0.9765625,-0.0007661559137372668,-0.00045667544628824955,0.0007341103333291861
H1-V1,191,1564672,1597440,0.0010416152211010009,14.404296875,-0.0005164915014764096,-0.00046165853012166005,0.0004410102604985871
H1-V1,192,1572864,1605632,0.0008142778454590319,-11.71875,-4.479989334788695e-05,0.0004885313850779901,0.00024823505532911404
H1-V1,193,1581056,1613824,0.0008188370228190169,13.18359375,6.523030997042652e-05,0.0002969616009216953,0.0002571407442667325
H1-V1,194,1589248,1622016,0.0011392498155288065,-7.32421875,0.00044577812333655383,-0.0003177111563880052,0.0004732218135612908
H1-V1,195,1597440,1630208,0.0014480347921897367,-14.892578125,0.0008109391167898872,0.0007632011584106138,0.0006319119003967784
H1-V1,196,1605632,1638400,0.0014827902730058108,10.986328125,0.00021811184319006096,0.0007070355737975594,0.0006629007591437414
H1-V1,197,1613824,1646592,0.0019483723224996711,-13.671875,0.0005025533297320687,0.0008132975576808166,0.0008630702445171417
H1-V1,198,1622016,1654784,0.002254169241241439,4.638671875,0.001129708516556004,0.001643537164630723,0.0010662934075942854
H1-V1,199,1630208,1662976,0.001482901967152725,-12.20703125,0.0004975694782484273,0.0005389830342243057,0.00042666292107999707
H1-V1,200,1638400,1671168,0.0013198998880252111,-12.451171875,0.0010046691946242665,0.0004427979481964559,0.00045078013558791976
H1-V1,201,1646592,1679360,0.001020845246429559,-12.939453125,0.0006731471403233679,-4.465245569240778e-05,0.00035239248331009473
