times,minimum_fisher_eigenvalue,condition_number,cramer_rao_sd_log_scale,cramer_rao_sd_quadratic_clock,cramer_rao_sd_cubic_clock
"[0.15454545454545454, 0.2590909090909091, 0.3636363636363636, 1.2]",9.33259794010611,1442.978821067033,0.05914784588763084,0.2665414543464993,0.1819289643851683
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 0.5727272727272728]",1.2981133749013694,7756.50577525706,0.08467430545747205,0.5299440883622836,0.6974641637400739
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 0.6772727272727272]",3.598585836676055,2940.596887215308,0.06424123457371429,0.3481888407635687,0.3936965651074071
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 0.7818181818181819]",6.565194496236966,1693.5165623395021,0.0562662942821472,0.27595282569420443,0.2730985942972784
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 0.8863636363636364]",9.759636419309805,1199.919149552518,0.0520517204517376,0.23800758261991106,0.21022476739689475
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 0.9909090909090909]",12.970138930438395,955.6177567878875,0.049406328494264996,0.21448331665139578,0.17163360360727017
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 1.0954545454545455]",16.093978455684688,820.544197642775,0.04757064467063623,0.1983586898569042,0.14543295239367424
"[0.15454545454545454, 0.2590909090909091, 0.46818181818181814, 1.2]",19.080547098866994,743.2183960407579,0.04621262522567324,0.18655612172335256,0.1264124214733139
"[0.15454545454545454, 0.2590909090909091, 0.5727272727272728, 0.6772727272727272]",2.1340710281498416,5241.028426534979,0.0752514710112096,0.445639035120937,0.5164262698190872
"[0.15454545454545454, 0.2590909090909091, 0.5727272727272728, 0.7818181818181819]",6.000818200092409,1960.5076746423215,0.055543396590511496,0.2843048005747964,0.2904551965583916
"[0.15454545454545454, 0.2590909090909091, 0.5727272727272728, 0.8863636363636364]",11.227757393851837,1104.350926460894,0.04804442132654973,0.2196618091594954,0.19916056365104315
"[0.15454545454545454, 0.2590909090909091, 0.5727272727272728, 0.9909090909090909]",16.98170814498824,772.6600298294247,0.044240572448975966,0.18630793701277562,0.15191764500777186
"[0.15454545454545454, 0.2590909090909091, 0.5727272727272728, 1.0954545454545455]",22.807480904931257,612.2183474520818,0.04192375605225957,0.16601851871434792,0.12326130366866146
"[0.15454545454545454, 0.2590909090909091, 0.5727272727272728, 1.2]",28.483461511249835,525.1844410088298,0.040346495093610685,0.15231835390099938,0.10401917933524019
"[0.15454545454545454, 0.2590909090909091, 0.6772727272727272, 0.7818181818181819]",3.0168282304280507,4117.323950961882,0.06989462644624218,0.39797523849323296,0.4120169199805278
"[0.15454545454545454, 0.2590909090909091, 0.6772727272727272, 0.8863636363636364]",8.516068865092006,1539.3336002836097,0.05059858023377902,0.24923617670746195,0.23221738303354425
"[0.15454545454545454, 0.2590909090909091, 0.6772727272727272, 0.9909090909090909]",16.206303074522676,856.5712442204571,0.04333041892640673,0.18883024272749735,0.1583452724206563
"[0.15454545454545454, 0.2590909090909091, 0.6772727272727272, 1.0954545454545455]",24.87534324476224,593.7596818572745,0.039745943222807535,0.15783601337466446,0.12007949043089836
"[0.15454545454545454, 0.2590909090909091, 0.6772727272727272, 1.2]",33.76845279922456,468.00800054656753,0.0376178899726536,0.13918419908533244,0.09696790142272436
"[0.15454545454545454, 0.2590909090909091, 0.7818181818181819, 0.8863636363636364]",3.8723874809005747,3579.0779218466914,0.06666283761008615,0.36872154931970647,0.3449099634035426
"[0.15454545454545454, 0.2590909090909091, 0.7818181818181819, 0.9909090909090909]",10.896528303185592,1348.3855706311926,0.04759749741515733,0.22847733577553275,0.19548730744413884
"[0.15454545454545454, 0.2590909090909091, 0.7818181818181819, 1.0954545454545455]",20.96632707211779,745.8639541882226,0.04040727187118058,0.17057221334943165,0.13306778431435598
"[0.15454545454545454, 0.2590909090909091, 0.7818181818181819, 1.2]",32.57732773228282,513.3309199881936,0.03692193199391978,0.14080786198647674,0.10057572191507812
"[0.15454545454545454, 0.2590909090909091, 0.8863636363636364, 0.9909090909090909]",4.653447451649007,3346.381113713575,0.0646804447902746,0.34995776380143,0.2985197671680139
"[0.15454545454545454, 0.2590909090909091, 0.8863636363636364, 1.0954545454545455]",12.992558408919937,1276.2788409624488,0.045726391648379265,0.21575127671937772,0.17049881110516826
"[0.15454545454545454, 0.2590909090909091, 0.8863636363636364, 1.2]",25.17298783340694,704.2103120264189,0.038513912935781706,0.15933276531757357,0.11612296311421806
"[0.15454545454545454, 0.2590909090909091, 0.9909090909090909, 1.0954545454545455]",5.335857473381502,3302.0378537314587,0.06349111836968913,0.3376841579542739,0.26470182336357245
"[0.15454545454545454, 0.2590909090909091, 0.9909090909090909, 1.2]",14.735371063622818,1277.856295708237,0.044569764383778444,0.2079421016098409,0.1525421346934901
"[0.15454545454545454, 0.2590909090909091, 1.0954545454545455, 1.2]",5.912457932523061,3390.445874684305,0.0628309774218034,0.3296552487996645,0.23901622387790883
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 0.5727272727272728]",1.9277971488275008,5569.263726234984,0.07525346846203745,0.43705153159486626,0.5720262231270821
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 0.6772727272727272]",4.53229013053115,2485.0164444750703,0.06377802061940344,0.3146948272120046,0.3470468582918552
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 0.7818181818181819]",7.468748680889829,1581.073449806873,0.05871327775244619,0.2623591270583364,0.2517408044343876
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 0.8863636363636364]",10.406116598340283,1192.0965096127927,0.055763229001750646,0.23312438194275253,0.19952514034793375
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 0.9909090909090909]",13.236862372365437,988.5516160856806,0.053782055732762915,0.21413849356517733,0.16624534021506868
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 1.0954545454545455]",15.921639966772535,872.0316250918111,0.05234036046908526,0.2006611834981133,0.14298092127012105
"[0.15454545454545454, 0.3636363636363636, 0.46818181818181814, 1.2]",18.4459920250666,804.353594147237,0.05123629337751063,0.1905284415456115,0.12569834261308432
"[0.15454545454545454, 0.3636363636363636, 0.5727272727272728, 0.6772727272727272]",3.525241471634012,3367.98144776134,0.06698023312877947,0.35196808190347123,0.3976357229343969
"[0.15454545454545454, 0.3636363636363636, 0.5727272727272728, 0.7818181818181819]",7.34892236188293,1695.3371849171517,0.05700486654579048,0.2610891358981756,0.2578824437383485
"[0.15454545454545454, 0.3636363636363636, 0.5727272727272728, 0.8863636363636364]",12.020868941381725,1089.319290878984,0.05191555166048432,0.2151936192145307,0.18825905064069456
"[0.15454545454545454, 0.3636363636363636, 0.5727272727272728, 0.9909090909090909]",16.890319179672233,817.6634648084671,0.04891123188576725,0.18873688478360776,0.14864453867067912
"[0.15454545454545454, 0.3636363636363636, 0.5727272727272728, 1.0954545454545455]",21.67267942346462,675.4677873173737,0.04690816790311371,0.17155202090011418,0.1232744145551771
"[0.15454545454545454, 0.3636363636363636, 0.5727272727272728, 1.2]",26.251716683182284,594.7504121688187,0.045461758968017116,0.15942861617264428,0.10561428724149952
"[0.15454545454545454, 0.3636363636363636, 0.6772727272727272, 0.7818181818181819]",5.254506595271507,2496.4323303816177,0.06238198660979913,0.30668476573819375,0.30678525578915344
"[0.15454545454545454, 0.3636363636363636, 0.6772727272727272, 0.8863636363636364]",10.354484522377662,1333.0454924497496,0.05271844590431344,0.22946803509464955,0.20596614826530127
"[0.15454545454545454, 0.3636363636363636, 0.6772727272727272, 0.9909090909090909]",17.002081467517826,856.8106479312775,0.0474163192843171,0.1865599501108377,0.150713430558829
"[0.15454545454545454, 0.3636363636363636, 0.6772727272727272, 1.0954545454545455]",24.218657496029596,637.5542119278905,0.04429630291991837,0.1613371785755028,0.11844480942877572
"[0.15454545454545454, 0.3636363636363636, 0.6772727272727272, 1.2]",31.469984563557478,522.7999019807521,0.04225278798923099,0.14500526990683776,0.09770685666406863
"[0.15454545454545454, 0.3636363636363636, 0.7818181818181819, 0.8863636363636364]",6.9935504419673755,2080.35779426853,0.05947960815422018,0.278691937000415,0.2509853729586788
"[0.15454545454545454, 0.3636363636363636, 0.7818181818181819, 0.9909090909090909]",13.307420591588755,1155.1035667562744,0.04990716892402513,0.2094539987376887,0.1724532701612153
"[0.15454545454545454, 0.3636363636363636, 0.7818181818181819, 1.0954545454545455]",21.92260988035251,743.5311031987262,0.04440207655748801,0.16845308780041152,0.12659164594351982
"[0.15454545454545454, 0.3636363636363636, 0.7818181818181819, 1.2]",31.604344599597226,549.3689034003389,0.041169177583376376,0.1439273548051025,0.09922251259826692
"[0.15454545454545454, 0.3636363636363636, 0.8863636363636364, 0.9909090909090909]",8.666043286457993,1874.0049823997779,0.05752976394060097,0.2598786519356288,0.2132025277081519
"[0.15454545454545454, 0.3636363636363636, 0.8863636363636364, 1.0954545454545455]",16.046623873411562,1073.87481150647,0.048028824991822094,0.19621387115470182,0.1492282562188346
"[0.15454545454545454, 0.3636363636363636, 0.8863636363636364, 1.2]",26.448152332866982,693.9601641808391,0.04235423148317033,0.15664745499849334,0.1100413521416242
"[0.15454545454545454, 0.3636363636363636, 0.9909090909090909, 1.0954545454545455]",10.227989322439836,1784.640363602822,0.056172367434210925,0.24653609560825263,0.1859057971762199
"[0.15454545454545454, 0.3636363636363636, 0.9909090909090909, 1.2]",18.484925581804788,1051.698643196726,0.04676847440993129,0.18720669897723816,0.13226393309752485
"[0.15454545454545454, 0.3636363636363636, 1.0954545454545455, 1.2]",11.658598445953288,1770.1582956813065,0.055206239652638905,0.23670302241796365,0.16524152448161034
"[0.15454545454545454, 0.46818181818181814, 0.5727272727272728, 0.6772727272727272]",3.946778732609109,3176.003238500518,0.06275971842157885,0.3283274464196866,0.38086902315818977
"[0.15454545454545454, 0.46818181818181814, 0.5727272727272728, 0.7818181818181819]",8.833642136579963,1487.665249166574,0.05486151288214909,0.23817766219427738,0.23587671003702465
"[0.15454545454545454, 0.46818181818181814, 0.5727272727272728, 0.8863636363636364]",14.198069470024521,971.600911437685,0.05135292709397359,0.19889955591983752,0.17221560603857464
"[0.15454545454545454, 0.46818181818181814, 0.5727272727272728, 0.9909090909090909]",19.3825984862458,749.3254016265857,0.04929733997538745,0.17704153432992917,0.13715592035039684
"[0.15454545454545454, 0.46818181818181814, 0.5727272727272728, 1.0954545454545455]",24.226629363777988,633.972032428123,0.04790032314691281,0.1628866617689903,0.11483054782673977
"[0.15454545454545454, 0.46818181818181814, 0.5727272727272728, 1.2]",28.713560302266863,568.778177411949,0.0468689331384165,0.15283028005498328,0.09923309432369139
"[0.15454545454545454, 0.46818181818181814, 0.6772727272727272, 0.7818181818181819]",7.094305804805365,1947.0700966363531,0.05707912486219609,0.26386927949163497,0.2648937045850028
"[0.15454545454545454, 0.46818181818181814, 0.6772727272727272, 0.8863636363636364]",12.949456077243607,1120.6730044513681,0.05125091652054699,0.2062049880262112,0.18317118762595372
"[0.15454545454545454, 0.46818181818181814, 0.6772727272727272, 0.9909090909090909]",19.80807648568998,771.6975484322536,0.047899673315110684,0.1738630743249673,0.13791427460352298
"[0.15454545454545454, 0.46818181818181814, 0.6772727272727272, 1.0954545454545455]",26.761567341532363,603.9400923733417,0.04578812587997715,0.1542377972280412,0.11077732915695365
"[0.15454545454545454, 0.46818181818181814, 0.6772727272727272, 1.2]",33.44539478760798,513.3938405386558,0.04432171114320735,0.14113341686020223,0.09291121714643244
"[0.15454545454545454, 0.46818181818181814, 0.7818181818181819, 0.8863636363636364]",10.36810331998519,1472.385087129273,0.05398796881561225,0.2300421889618503,0.20497639545426374
"[0.15454545454545454, 0.46818181818181814, 0.7818181818181819, 0.9909090909090909]",17.055116670605585,943.6138802761931,0.04883653459408514,0.18618112489026734,0.15051757457223336
"[0.15454545454545454, 0.46818181818181814, 0.7818181818181819, 1.0954545454545455]",25.409382896811035,669.9183056112435,0.04539354223243363,0.15735398335480855,0.11558740636341681
"[0.15454545454545454, 0.46818181818181814, 0.7818181818181819, 1.2]",34.300509729463506,527.0638489880415,0.04312465050445579,0.13872504550618558,0.09328738941377793
"[0.15454545454545454, 0.46818181818181814, 0.8863636363636364, 0.9909090909090909]",13.563694059160381,1250.6539086526598,0.052003100934017284,0.2090547081744109,0.16832238389543852
"[0.15454545454545454, 0.46818181818181814, 0.8863636363636364, 1.0954545454545455]",20.973135018156725,855.9602272166524,0.04714808075270134,0.17265268132122716,0.12834810706599742
"[0.15454545454545454, 0.46818181818181814, 0.8863636363636364, 1.2]",30.705646877860197,620.9179296885667,0.04357558733198615,0.14605824079868612,0.10004206618874864
"[0.15454545454545454, 0.46818181818181814, 0.9909090909090909, 1.0954545454545455]",16.595815630487674,1142.9611351161097,0.05061691972669388,0.19469098435923732,0.14344034207248071
"[0.15454545454545454, 0.46818181818181814, 0.9909090909090909, 1.2]",24.60191244422157,818.8425556451574,0.04594296677863278,0.16306079953202723,0.11232357332133501
"[0.15454545454545454, 0.46818181818181814, 1.0954545454545455, 1.2]",19.428162637082394,1097.9826154538162,0.04959974948077992,0.184225031564826,0.12535516715394068
"[0.15454545454545454, 0.5727272727272728, 0.6772727272727272, 0.7818181818181819]",6.3384225871376865,2289.940735327079,0.056078979481178064,0.27387165843529676,0.2865371206030459
"[0.15454545454545454, 0.5727272727272728, 0.6772727272727272, 0.8863636363636364]",13.938738732570867,1093.3453535765223,0.049734329961993756,0.19733569858926087,0.17903450675135635
"[0.15454545454545454, 0.5727272727272728, 0.6772727272727272, 0.9909090909090909]",22.28515109215273,719.6410741773398,0.04696560070370992,0.16368608500084852,0.13069726146719057
"[0.15454545454545454, 0.5727272727272728, 0.6772727272727272, 1.0954545454545455]",30.24083030342458,559.9479894536626,0.04536575193196862,0.14515719336029256,0.10401473229875621
"[0.15454545454545454, 0.5727272727272728, 0.6772727272727272, 1.2]",37.53134147347318,478.40381111644166,0.04428243749665197,0.13329893403375564,0.08709885013953854
"[0.15454545454545454, 0.5727272727272728, 0.7818181818181819, 0.8863636363636364]",11.538733046657557,1387.5814517388933,0.051337024983687994,0.2163547831076402,0.197196196853173
"[0.15454545454545454, 0.5727272727272728, 0.7818181818181819, 0.9909090909090909]",19.772390627164807,852.5797850077831,0.04730069661855543,0.17260469319107818,0.1406717135363075
"[0.15454545454545454, 0.5727272727272728, 0.7818181818181819, 1.0954545454545455]",29.18297098143078,609.9922464250526,0.044872037348113875,0.14693052761872713,0.10768977055800695
"[0.15454545454545454, 0.5727272727272728, 0.7818181818181819, 1.2]",38.556960833772926,489.3428065527964,0.04329644901253194,0.1309781874672266,0.08732252893064704
"[0.15454545454545454, 0.5727272727272728, 0.8863636363636364, 0.9909090909090909]",16.909618929317446,1049.072069245564,0.04887401376101268,0.18690827650800523,0.15164972304865296
"[0.15454545454545454, 0.5727272727272728, 0.8863636363636364, 1.0954545454545455]",25.45886230639031,736.041531242508,0.04566619155032639,0.15680580169962907,0.11638226165486584
"[0.15454545454545454, 0.5727272727272728, 0.8863636363636364, 1.2]",35.76968480662279,555.1720771048575,0.04331740802805581,0.135493703238479,0.09202919620800516
"[0.15454545454545454, 0.5727272727272728, 0.9909090909090909, 1.0954545454545455]",22.066897856367262,895.4795516650038,0.047317003090290556,0.16896372980304372,0.12418591226534811
"[0.15454545454545454, 0.5727272727272728, 0.9909090909090909, 1.2]",30.818345834481036,679.4508293528346,0.04449407614080231,0.14587559616103976,0.09966825824700624
"[0.15454545454545454, 0.5727272727272728, 1.0954545454545455, 1.2]",26.89566733038006,822.6424646972653,0.046223870842275215,0.1567715005082448,0.10572598253301661
"[0.15454545454545454, 0.6772727272727272, 0.7818181818181819, 0.8863636363636364]",8.787063778796938,1910.8445813226622,0.05205590767559242,0.24326642654247307,0.23205429658657492
"[0.15454545454545454, 0.6772727272727272, 0.7818181818181819, 0.9909090909090909]",19.21964608475541,919.2380256526282,0.046480828862399313,0.1733673258501314,0.14578539952265268
"[0.15454545454545454, 0.6772727272727272, 0.7818181818181819, 1.0954545454545455]",30.84547736532542,604.2676897541292,0.04410253120395125,0.14231221757763637,0.10623883791727103
"[0.15454545454545454, 0.6772727272727272, 0.7818181818181819, 1.2]",41.94096836959424,470.39224290491404,0.04275789522076671,0.12534352051839007,0.08432233155688283
"[0.15454545454545454, 0.6772727272727272, 0.8863636363636364, 0.9909090909090909]",16.312421099163746,1138.372667620688,0.04770954271322926,0.1883190939986643,0.15798308524547455
"[0.15454545454545454, 0.6772727272727272, 0.8863636363636364, 1.0954545454545455]",27.083469097351717,723.3772308285828,0.044560875516355576,0.15128487715558026,0.1146346563631529
"[0.15454545454545454, 0.6772727272727272, 0.8863636363636364, 1.2]",39.26791093794867,527.9130178267492,0.042643154639908615,0.12905368728964192,0.08856408821451937
"[0.15454545454545454, 0.6772727272727272, 0.9909090909090909, 1.0954545454545455]",24.16227019750067,853.7222299204599,0.0455573248704133,0.16070171146535747,0.12054100907472073
"[0.15454545454545454, 0.6772727272727272, 0.9909090909090909, 1.2]",34.748426717982596,627.9786636091557,0.04328622106051301,0.13707435282559474,0.09471130363829519
"[0.15454545454545454, 0.6772727272727272, 1.0954545454545455, 1.2]",31.66327896442431,726.8868710593426,0.044233472409541376,0.14419315627977006,0.09823679407062123
"[0.15454545454545454, 0.7818181818181819, 0.8863636363636364, 0.9909090909090909]",11.05689565207613,1759.9746254398265,0.049461039126659945,0.22509462875193118,0.19727548123249566
"[0.15454545454545454, 0.7818181818181819, 0.8863636363636364, 1.0954545454545455]",24.184075853274955,848.2418857156028,0.04427752508895836,0.15857677450664726,0.12447247761848587
"[0.15454545454545454, 0.7818181818181819, 0.8863636363636364, 1.2]",39.12926864176507,554.114627532936,0.04211260650564277,0.12865252422647971,0.09055489912647384
"[0.15454545454545454, 0.7818181818181819, 0.9909090909090909, 1.0954545454545455]",20.948675137197775,1029.765437177864,0.04526644934320983,0.17084557736603234,0.13310445815809435
"[0.15454545454545454, 0.7818181818181819, 0.9909090909090909, 1.2]",34.23757327158858,665.6461240151223,0.0425993830124951,0.13732532361941935,0.09759371410371681
"[0.15454545454545454, 0.7818181818181819, 1.0954545454545455, 1.2]",31.461813983351824,762.8524828777109,0.043275346546055665,0.14387807562617344,0.10081112095789793
"[0.15454545454545454, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",13.004573263441541,1737.7407562600463,0.04772552303963931,0.214197889025707,0.17350491399357842
"[0.15454545454545454, 0.8863636363636364, 0.9909090909090909, 1.2]",28.514947506172156,836.370173672655,0.04272152058980896,0.14930066833540284,0.10989082503721921
"[0.15454545454545454, 0.8863636363636364, 1.0954545454545455, 1.2]",25.118873829941208,998.5401599342262,0.04354835882724307,0.15968397476412052,0.11624738719436607
"[0.15454545454545454, 0.9909090909090909, 1.0954545454545455, 1.2]",14.565860733293574,1803.1526250350453,0.04655138160816929,0.20791872847286683,0.15643350226409575
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 0.5727272727272728]",0.5935175869384041,19317.903780367837,0.16503741106706638,0.8390063435182238,0.9797882550716124
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 0.6772727272727272]",1.615764708661936,7419.4485171606275,0.11982149347393099,0.5467855093683338,0.5556359247836081
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 0.7818181818181819]",2.8739454117437995,4358.160702014549,0.10197747683732161,0.4322126230468133,0.3905911677096584
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 0.8863636363636364]",4.222542673397874,3103.942375273314,0.09231640446014905,0.3708861422724712,0.3031738104130136
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 0.9909090909090909]",5.590906158432627,2461.9097572335645,0.08617819936832233,0.3322966790651761,0.2486710014978153
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 1.0954545454545455]",6.939509839306079,2094.16957554461,0.081900851223381,0.30560257493409265,0.21124007821614849
"[0.2590909090909091, 0.3636363636363636, 0.46818181818181814, 1.2]",8.245244625549162,1873.385970457757,0.07873631597708224,0.28596236352508664,0.1838524657939947
"[0.2590909090909091, 0.3636363636363636, 0.5727272727272728, 0.6772727272727272]",1.2199153079647265,10323.358155322032,0.13103985366620272,0.621999736364659,0.647066229339187
"[0.2590909090909091, 0.3636363636363636, 0.5727272727272728, 0.7818181818181819]",3.3037758095376706,3986.0446941628934,0.09288059330489246,0.3990532374260749,0.36973032368537034
"[0.2590909090909091, 0.3636363636363636, 0.5727272727272728, 0.8863636363636364]",6.0551295837130885,2277.1483841746635,0.07748070533675076,0.3078179142342148,0.2562049342147815
"[0.2590909090909091, 0.3636363636363636, 0.5727272727272728, 0.9909090909090909]",9.082084782051629,1594.5330067989266,0.06938585130388904,0.25980821041241436,0.19665471455902
"[0.2590909090909091, 0.3636363636363636, 0.5727272727272728, 1.0954545454545455]",12.179036870205499,1254.646672008547,0.06436892556990724,0.23018807992895257,0.16012297679595974
"[0.2590909090909091, 0.3636363636363636, 0.5727272727272728, 1.2]",15.239269729355586,1064.184313181049,0.06092970360843757,0.2100026721275675,0.13538093140323992
"[0.2590909090909091, 0.3636363636363636, 0.6772727272727272, 0.7818181818181819]",1.9491207539065298,7089.1303259405095,0.11438780610579069,0.5164269378068933,0.48480058979369545
"[0.2590909090909091, 0.3636363636363636, 0.6772727272727272, 0.8863636363636364]",5.267353540931074,2750.02857333259,0.07945999702728723,0.32717212530719614,0.27883522526648097
"[0.2590909090909091, 0.3636363636363636, 0.6772727272727272, 0.9909090909090909]",9.874158170159001,1542.052500593536,0.06517650950029531,0.2474171207846167,0.1916486168330542
"[0.2590909090909091, 0.3636363636363636, 0.6772727272727272, 1.0954545454545455]",15.091117074312045,1064.8657783799258,0.057831744138331156,0.2057311651607207,0.14591766360998165
"[0.2590909090909091, 0.3636363636363636, 0.6772727272727272, 1.2]",20.505620245792386,831.2939219846597,0.05338390544445416,0.1803505680261822,0.11808000615054517
"[0.2590909090909091, 0.3636363636363636, 0.7818181818181819, 0.8863636363636364]",2.7062763917700314,5622.401896428979,0.10490542660895552,0.4557396452769961,0.3898449169629882
"[0.2590909090909091, 0.3636363636363636, 0.7818181818181819, 0.9909090909090909]",7.258263854848009,2206.3054573700933,0.07191514661556761,0.28694896071553383,0.22621608408494803
"[0.2590909090909091, 0.3636363636363636, 0.7818181818181819, 1.0954545454545455]",13.796965422628094,1225.864644487765,0.05820604900619009,0.2139361970776045,0.1550464622936343
"[0.2590909090909091, 0.3636363636363636, 0.7818181818181819, 1.2]",21.401309088691193,838.3173733374446,0.05123363929606255,0.1756998467692802,0.11750337697549382
"[0.2590909090909091, 0.3636363636363636, 0.8863636363636364, 0.9909090909090909]",3.438598342181595,4903.778291555397,0.09907185245194382,0.4174668518828217,0.32799127437683157
"[0.2590909090909091, 0.3636363636363636, 0.8863636363636364, 1.0954545454545455]",9.112649940874013,1956.058059197594,0.0673829097377248,0.2625190571909906,0.1923225132605407
"[0.2590909090909091, 0.3636363636363636, 0.8863636363636364, 1.2]",17.45697090273566,1083.439239332083,0.0539609117234552,0.19382129740476925,0.13187750944470203
"[0.2590909090909091, 0.3636363636363636, 0.9909090909090909, 1.0954545454545455]",4.114098461010004,4575.035172812707,0.09533845244537702,0.39190940744234304,0.2847007225391765
"[0.2590909090909091, 0.3636363636363636, 0.9909090909090909, 1.2]",10.74034696131197,1860.0586900413439,0.06458587276434234,0.24698894871162452,0.16884973106863443
"[0.2590909090909091, 0.3636363636363636, 1.0954545454545455, 1.2]",4.717085685409975,4483.543689595127,0.09291297299361584,0.3741909262252993,0.25277807703449634
"[0.2590909090909091, 0.46818181818181814, 0.5727272727272728, 0.6772727272727272]",1.7879726392488693,7412.025948109927,0.11097252296367713,0.5128689548619058,0.53633129646124
"[0.2590909090909091, 0.46818181818181814, 0.5727272727272728, 0.7818181818181819]",4.312091197932801,3211.432533442539,0.08608933375669602,0.35094389212763544,0.3217867916532533
"[0.2590909090909091, 0.46818181818181814, 0.5727272727272728, 0.8863636363636364]",7.276408243941542,1990.7084359867722,0.07558498742178653,0.28246441491969787,0.23094720425824206
"[0.2590909090909091, 0.46818181818181814, 0.5727272727272728, 0.9909090909090909]",10.319570536994108,1472.1749280047547,0.06974401315124103,0.24497484984790147,0.18162941167722435
"[0.2590909090909091, 0.46818181818181814, 0.5727272727272728, 1.0954545454545455]",13.304390614155052,1202.5309049818318,0.06595268417534139,0.22105700151337412,0.15050950137110425
"[0.2590909090909091, 0.46818181818181814, 0.5727272727272728, 1.2]",16.175056988605036,1047.0878960405068,0.06325874427750552,0.20430998297965816,0.12894381652726883
"[0.2590909090909091, 0.46818181818181814, 0.6772727272727272, 0.7818181818181819]",3.2979069451513454,4399.641940367667,0.09375852213205617,0.3988923643617858,0.3706912735573523
"[0.2590909090909091, 0.46818181818181814, 0.6772727272727272, 0.8863636363636364]",6.845531598872736,2219.1656521377026,0.07520588977928533,0.2888953126556662,0.24166189690327428
"[0.2590909090909091, 0.46818181818181814, 0.6772727272727272, 0.9909090909090909]",11.310370604336262,1409.5576968909943,0.0657565415560164,0.23259218695074657,0.1760852987922652
"[0.2590909090909091, 0.46818181818181814, 0.6772727272727272, 1.0954545454545455]",16.088420530606378,1043.6756570498453,0.06028859675090904,0.2001820841774362,0.13856342682645167
"[0.2590909090909091, 0.46818181818181814, 0.6772727272727272, 1.2]",20.878769519255588,850.9003782362682,0.05672311226214434,0.17927425781896467,0.11454604487257412
"[0.2590909090909091, 0.46818181818181814, 0.7818181818181819, 0.8863636363636364]",4.945357595739724,3221.218245279598,0.08466239312800447,0.33936528114960807,0.2849804809421657
"[0.2590909090909091, 0.46818181818181814, 0.7818181818181819, 0.9909090909090909]",9.492358297729545,1762.9602165786166,0.0686765202744017,0.2525463510731602,0.194586538507524
"[0.2590909090909091, 0.46818181818181814, 0.7818181818181819, 1.0954545454545455]",15.554948292858732,1133.75761080588,0.059574236974731874,0.20254749795020358,0.14313844997822014
"[0.2590909090909091, 0.46818181818181814, 0.7818181818181819, 1.2]",22.311564361639107,836.3071165569753,0.054177791603947686,0.17270626284199317,0.11254892547172789
"[0.2590909090909091, 0.46818181818181814, 0.8863636363636364, 0.9909090909090909]",6.617092208186012,2657.5377487494593,0.07905171635053379,0.30285915428412813,0.2325889144868541
"[0.2590909090909091, 0.46818181818181814, 0.8863636363636364, 1.0954545454545455]",12.075135952320272,1535.9054175837964,0.06448559640604219,0.22929815193743225,0.1638403791696438
"[0.2590909090909091, 0.46818181818181814, 0.8863636363636364, 1.2]",19.65877508399919,998.4480986605146,0.05554255968156522,0.18338025785008527,0.1215577859240104
"[0.2590909090909091, 0.46818181818181814, 0.9909090909090909, 1.0954545454545455]",8.246070550234522,2369.575074108135,0.07528280012325039,0.2782775224441726,0.19719225924384737
"[0.2590909090909091, 0.46818181818181814, 0.9909090909090909, 1.2]",14.483324051321402,1428.2716367398828,0.06168825053662682,0.21356297928188597,0.14227367057200804
"[0.2590909090909091, 0.46818181818181814, 1.0954545454545455, 1.2]",9.793975373420503,2230.797333067851,0.07261038335748952,0.26068068314587095,0.17163377990838005
"[0.2590909090909091, 0.5727272727272728, 0.6772727272727272, 0.7818181818181819]",3.471682198411015,4379.483416484126,0.08864964219099858,0.384855892608194,0.3667759811536905
"[0.2590909090909091, 0.5727272727272728, 0.6772727272727272, 0.8863636363636364]",8.077848497717358,1969.8506917139498,0.07032103354924979,0.2650834484898768,0.22413513517640996
"[0.2590909090909091, 0.5727272727272728, 0.6772727272727272, 0.9909090909090909]",13.464220628410455,1239.4032705814052,0.06256153727855725,0.21315610295378387,0.16144395539643433
"[0.2590909090909091, 0.5727272727272728, 0.6772727272727272, 1.0954545454545455]",18.9030582887938,928.768502499792,0.0582871332293361,0.1848085146118023,0.12718916768753386
