row_type,index,lower_exact,upper_exact,lower,upper,width,exact_value,value,node_exact,node,weight_lower_exact,weight_upper_exact,weight_lower,weight_upper,certified_sign
moment_interval,10,-3468756610387701502104061375454894402373753135963687031310210368428464461908998203980360174505743607625623990541631562326755386004920228347517827017965334367677734353438186193879901946330911258381900993675657103557373576985255075092126881404587232104715250151427117579332356125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000/511993896008190303084579807601896383076656485120529263206628635813524426622852707859492419096723873560073119345068863703598063794668453336283509535310822040632110415908125978098248520853972903423720398285951428468293512967018222425901213613596320406356122966960955125682155534279360353973369560027755524777450363670407598297101759002571311367512317855700190772245059999026431929066821602211601574229682156249591041183275321564706860214551305141405249410602555999702973922260661271176927273330374143754425475142395757708967832343617415930551776318937072574962006098540918357601445311422115103364283385400930435452438518223349,"{""sha256"": ""54b33f4999b72c3b66126b42ed4e938f0d15e68c51f26417209c3a18956ca95e"", ""numerator_bits"": 2090, ""denominator_bits"": 2097}",-0.0067749960252108405,-0.0067749960252108405,3.7872364974079848e-62,,,,,,,,,
moment_interval,11,-1175203235852389373468234558292354454367318987825526062948201420312310643560210298439717707685530927306486675604701709483208266504120488789280086579563170464208221971453585179926674121262258920664696951549007200117393227718436728835806902650781891129557792396676146226142535177543666270363201164728834559515576122778193760215454767597022227561889288675440062823528652634226702415606697487625587702241104617981327215852988946570963654008048037820357803774507043119941101559299998909206492136014206168597316609647227514709860437255302835389889201320179346055283531313762068748474121093750000000000000000000/150391076671748833161655233336573073944224263801897450098123291225659214430205317706918251187559888985410177270314881211629092727325134468366674137393344085987920875988238686009621681440913285047184151794619204529169081372232029199440636530656947516974922191022293565760735919123411892716252955350823777361436038992665341282187148349834034047467141486854794661604993729422659096659881954063796548905556234371477641493913263348792843550028500310472384930593779123862705021030716725921423342314375150047340980921438594039348040715118825327144233759700824282491578100286977335213888059839481805914338433822229,"{""sha256"": ""909ee613a07c1de23b9958e82981b63e89d0bd59cd10c7f381733ee0de2fbdcc"", ""numerator_bits"": 2009, ""denominator_bits"": 2016}",-0.007814314930515773,-0.007814314930515773,4.2963064736715864e-62,,,,,,,,,
safe_dual_coefficient,0,,,,,,"{""sha256"": ""503dcd5196e47696faa44cb0c04c2244e41dc52684444bc93a8f336c6a05222f"", ""numerator_bits"": 172, ""denominator_bits"": 173}",-0.6221620811040954,,,,,,,
safe_dual_coefficient,1,,,,,,"{""sha256"": ""b397084dd4b0713c7c73fd5d0838fb44bf9af9006d86b3151b65d0153fdc0e28"", ""numerator_bits"": 175, ""denominator_bits"": 170}",-45.05060674743824,,,,,,,
safe_dual_coefficient,2,,,,,,"{""sha256"": ""29a3fa3d3c157b7315bdedcc94f6b99e45a5f3600a266fcfea80164de4466f36"", ""numerator_bits"": 184, ""denominator_bits"": 173}",1708.71790152711,,,,,,,
safe_dual_coefficient,3,,,,,,"{""sha256"": ""32434e967ba8ee8746d36b26c45abe65f486e6c3a56c34687572f4090293010e"", ""numerator_bits"": 187, ""denominator_bits"": 173}",-23055.48835912221,,,,,,,
safe_dual_coefficient,4,,,,,,"{""sha256"": ""ab0cacb251c06ddf066615d6feb92c6649c1a2aa701894731c879d3aac0ecc95"", ""numerator_bits"": 190, ""denominator_bits"": 173}",165213.65172509252,,,,,,,
safe_dual_coefficient,5,,,,,,"{""sha256"": ""fc7bce25e88fc8fb4e2e4b7832bcf4fb29930fb9b21b56fac839522c556106ab"", ""numerator_bits"": 192, ""denominator_bits"": 173}",-715026.4808250986,,,,,,,
safe_dual_coefficient,6,,,,,,"{""sha256"": ""d71e02ba252efcfc8d9e976dbd2ccbed073def910cc762eb7e02e2e6e4414503"", ""numerator_bits"": 194, ""denominator_bits"": 173}",1977840.9708523315,,,,,,,
safe_dual_coefficient,7,,,,,,"{""sha256"": ""16ab7b41269db39b6fb9d8c4773272eb1b8447dddfab3ed47abcfa83e24b3088"", ""numerator_bits"": 192, ""denominator_bits"": 170}",-3572124.569102459,,,,,,,
safe_dual_coefficient,8,,,,,,"{""sha256"": ""362579290a17937986acf9e56f15beb5519f70fc385700e2b577e8968f9f0f7b"", ""numerator_bits"": 195, ""denominator_bits"": 173}",4188212.347464442,,,,,,,
safe_dual_coefficient,9,,,,,,"{""sha256"": ""6ac40f0414a6565e623f6a49c357155872c3c076bc015223ebf6197ad70f2ae7"", ""numerator_bits"": 194, ""denominator_bits"": 173}",-3068638.0420645094,,,,,,,
safe_dual_coefficient,10,,,,,,"{""sha256"": ""562eb4dc78618171b28ddc9217667cad100edd6398934447ee1ac13675efa100"", ""numerator_bits"": 193, ""denominator_bits"": 173}",1275089.3526311133,,,,,,,
safe_dual_coefficient,11,,,,,,"{""sha256"": ""fb06ffdb36e7cceda9c5c733edfa83c7572099fc683e4a4f9209cef8fa75b37f"", ""numerator_bits"": 191, ""denominator_bits"": 173}",-229174.78745467364,,,,,,,
fixed_support_weight_interval,0,,,,,,,,79/4000,0.01975,"{""sha256"": ""6359844495eccd71218ea3ae60c260732135c55d919e527918db80aa8db61f4f"", ""numerator_bits"": 19342, ""denominator_bits"": 19343}","{""sha256"": ""37d14b90344404de9952bff276dc8f885ae149537802bc61cbbeb99651cf648d"", ""numerator_bits"": 20608, ""denominator_bits"": 20609}",-0.4426731808855943,-0.4426731808855943,-1
fixed_support_weight_interval,1,,,,,,,,1/50,0.02,"{""sha256"": ""b1911a5aa75db31266c67972355e8ad36c1d743697217d702f22d6b8fb472bc8"", ""numerator_bits"": 20611, ""denominator_bits"": 20614}","{""sha256"": ""a29ae721e468b9fe9ce80d68496287a476d8d1d20c9784fd1e9a37fd98f706d6"", ""numerator_bits"": 19348, ""denominator_bits"": 19351}",-0.1836491379700276,-0.1836491379700276,-1
